Date	OADryBulbTemperatureNOAA	AHU12MixedAirTemp	MixedAirTempPredictionforContainerAHU12
42445.7083333333	78.98	70.04	74.1500015258789
42445.71875	78.98	69.38	74.0100021362305
42445.7291666667	78.98	69.11	73.8899993896484
42445.7395833333	78.98	69.68	73.879997253418
42445.75	78.749	69.94	74.0149993896485
42445.7604166667	78.254	68.62	73.8699989318848
42445.7708333333	77.759	68.55	73.8699989318848
42445.78125	77.264	68.57	73.8600006103516
42445.7916666667	76.643	68.67	73.8099975585938
42445.8020833333	75.878	68.56	73.8399963378906
42445.8125	75.113	67.67	73.8399963378906
42445.8229166667	74.348	63.41	73.7299995422364
42445.8333333333	73.709	62.72	73.6150016784668
42445.84375	73.214	62.58	73.564998626709
42445.8541666667	72.719	62.65	73.504997253418
42445.8645833333	72.224	62.63	73.4700012207031
42445.875	71.855	62.65	73.4799995422363
42445.8854166667	71.63	56.36	73.4799995422363
42445.8958333333	71.405	53.06	64.3300018310547
42445.90625	71.18	52.11	62.7799987792969
42445.9166666667	70.829	51.61	62.5050010681152
42445.9270833333	70.334	51.35	60.7550010681152
42445.9375	69.839	51.11	59.2700004577637
42445.9479166667	69.344	50.93	59.0900001525879
42445.9583333333	69.1668965517241	50.77	58.9749984741211
42445.96875	69.3531034482759	50.64	58.939998626709
42445.9791666667	69.5393103448276	50.56	58.939998626709
42445.9895833333	69.7255172413793	50.51	58.939998626709
42446	69.185	nan	58.8600006103516
42446.0104166667	69.41	nan	58.8850002288819
42446.0208333333	69.635	nan	58.8850002288819
42446.03125	69.86	nan	58.9750003814697
42446.0416666667	69.98	nan	62.5249996185302
42446.0520833333	69.98	nan	62.5499992370605
42446.0625	69.655	50.78	62.5599994659423
42446.0729166667	69.28	50.79	63.0200004577637
42446.0833333333	69.08	50.79	63.0949993133545
42446.09375	69.08	50.82	63.0949993133545
42446.1041666667	69.08	50.98	63.0949993133545
42446.1145833333	69.08	50.94	63.0900001525879
42446.125	69.08	50.89	63.0949993133545
42446.1354166667	69.08	50.87	63.0900001525879
42446.1458333333	69.08	50.78	63.1499996185303
42446.15625	69.08	50.7	63.1499996185303
42446.1666666667	69.08	50.68	63.1499996185303
42446.1770833333	69.08	50.71	63.1649990081787
42446.1875	69.08	50.77	63.1499996185303
42446.1979166667	69.08	50.83	63.1350002288818
42446.2083333333	68.324	50.86	58.5900001525879
42446.21875	68.432	50.86	58.5900001525879
42446.2291666667	68.972	50.82	58.5900001525879
42446.2395833333	68.432	50.79	58.5699996948242
42446.25	68	50.78	58.5699996948242
42446.2604166667	68	68.06	58.5699996948242
42446.2708333333	68	67.65	58.5900001525879
42446.28125	68	67.61	58.5900001525879
42446.2916666667	68	67.79	63.460000076294
42446.3020833333	68	68.86	68.415
42446.3125	68	68.98	68.55
42446.3229166667	68	68.99	68.775
42446.3333333333	68	68.94	68.98
42446.34375	68	69.16	69.1
42446.3541666667	68	69.19	69.19
42446.3645833333	68.72	69.21	69.2
42446.375	69.08	69.36	69.2
42446.3854166667	69.5675	68.67	69.56
42446.3958333333	70.14	69.37	70.075
42446.40625	70.74	69.37	70.3
42446.4166666667	71.165	69.43	70.51
42446.4270833333	71.39	69.44	70.54
42446.4375	71.615	69.22	70.54
42446.4479166667	71.84	68.97	70.54
42446.4583333333	72.191	68.74	70.51
42446.46875	72.686	68.84	71.09
42446.4791666667	73.181	69.11	70.41
42446.4895833333	73.676	69.22	70.42
42446.5	73.94	69.36	69.9
42446.5104166667	73.94	68.75	69.85
42446.5208333333	73.94	68.63	69.78
42446.53125	75.128	69.17	69.975
42446.5416666667	76.046	69.66	70.01
42446.5520833333	76.316	69.42	69.85
42446.5625	76.586	68.67	70.05
42446.5729166667	76.856	69.05	69.825
42446.5833333333	77.126	69.45	69.675
42446.59375	77.396	69.68	69.625
42446.6041666667	77.666	69.22	69.675
42446.6145833333	77.936	68.77	69.715
42446.625	77.954	69.12	69.73
42446.6354166667	77.684	69.87	69.765
42446.6458333333	77.414	69.81	69.98
42446.65625	77.144	68.89	70.28
42446.6666666667	77	68.99	70.355
42446.6770833333	77	69.47	70.405
42446.6875	77	69.99	70.475
42446.6979166667	77	69.75	70.405
42446.7083333333	77	68.74	70.355
42446.71875	77	69.07	70.12
42446.7291666667	77	69.84	70.035
42446.7395833333	77	69.99	69.995
42446.75	76.874	69.47	70.055
42446.7604166667	76.604	68.46	70.275
42446.7708333333	76.334	68.46	70.46
42446.78125	76.064	68.5	70.02
42446.7916666667	75.584	68.56	73.3899993896484
42446.8020833333	74.864	68.58	69.315
42446.8125	74.144	68.63	69.39
42446.8229166667	73.424	68.68	69.85
42446.8333333333	73.04	68.65	69.465
42446.84375	73.04	65.19	70.98
42446.8541666667	73.04	62.84	72.73
42446.8645833333	73.04	62.77	71.3299996948242
42446.875	73.04	62.69	71.3299996948242
42446.8854166667	73.04	56.46	66.8849996948242
42446.8958333333	73.04	53.26	63.445000076294
42446.90625	73.04	52.34	61.8000011444092
42446.9166666667	72.5531818181818	51.89	62.6000004577636
42446.9270833333	71.51	51.64	61.8699989318848
42446.9375	70.4668181818182	51.52	62.2099990844727
42446.9479166667	69.53	51.3	62.2099990844727
42446.9583333333	68.828	51.16	62.2200012207031
42446.96875	68.288	51.05	62.3400001525879
42446.9791666667	67.748	50.9	62.2099990844727
42446.9895833333	67.208	50.72	62.1699981689453
42447	66.6534615384615	nan	62.1699981689453
42447.0104166667	66.0823076923077	nan	59.1399993896484
42447.0208333333	65.5111538461538	nan	54.14
42447.03125	64.94	nan	54.21
42447.0416666667	64.94	nan	54.14
42447.0520833333	64.94	nan	57.03
42447.0625	64.94	nan	57.04
42447.0729166667	64.94	50.36	57.18
42447.0833333333	64.94	50.46	57.24
42447.09375	64.94	50.53	57.24
42447.1041666667	64.94	50.61	57.24
42447.1145833333	64.94	50.66	57.23
42447.125	64.94	50.72	57.23
42447.1354166667	64.94	50.84	57.23
42447.1458333333	64.94	50.74	57.22
42447.15625	64.94	50.7	57.19
42447.1666666667	64.7863414634146	50.64	57.19
42447.1770833333	64.4570731707317	50.59	57.085
42447.1875	64.1278048780488	50.6	57.075
42447.1979166667	64.5610526315789	50.62	57.075
42447.2083333333	64.94	50.61	57.1
42447.21875	64.94	50.61	57.1
42447.2291666667	64.94	50.65	57.09
42447.2395833333	64.94	nan	57.095
42447.25	64.8748275862069	50.66	57.1
42447.2604166667	64.7351724137931	67.51	57.11
42447.2708333333	64.5955172413793	67.04	60.1350005340576
42447.28125	64.4558620689655	67.36	63.2099990844726
42447.2916666667	64.94	67.25	63.49
42447.3020833333	64.94	68.47	63.56
42447.3125	64.94	68.61	67.03
42447.3229166667	64.94	68.53	68.04
42447.3333333333	65.066	68.63	72.115
42447.34375	65.336	68.67	72.5899963378906
42447.3541666667	65.606	68.92	72.5899963378906
42447.3645833333	65.876	nan	72.8399963378906
42447.375	66.3905882352941	68.92	72.93
42447.3854166667	67.1276923076923	68.44	73.255
42447.3958333333	67.7507692307692	69.12	73.55
42447.40625	68.216	69.18	73.7300016784668
42447.4166666667	69.542	69.22	73.8250007629395
42447.4270833333	70.532	69.33	73.8950004577637
42447.4375	71.522	69.42	73.9549990844726
42447.4479166667	72.512	69.19	73.9150009155273
42447.4583333333	73.3006896551724	68.57	73.8550033569336
42447.46875	73.8593103448276	nan	73.7649993896485
42447.4791666667	74.4179310344828	69.32	74.17
42447.4895833333	74.9765517241379	69.47	74.175
42447.5	75.377	69.34	74.175
42447.5104166667	76.142	68.69	74.05
42447.5208333333	76.907	68.54	74.05
42447.53125	77.672	nan	74.1450009155273
42447.5416666667	78.311	70.33	74.1450009155273
42447.5520833333	78.806	69.65	74.2699966430664
42447.5625	79.301	69.09	74.1749992370605
42447.5729166667	79.796	69.26	74.2
42447.5833333333	79.829	69.79	74.2349983215332
42447.59375	79.334	70.02	74.1400009155274
42447.6041666667	78.839	69.66	74.06
42447.6145833333	78.344	68.94	73.1349983215332
42447.625	78.311	69.13	73.5699996948242
42447.6354166667	78.806	69.99	74.13
42447.6458333333	79.301	70.29	74.32
42447.65625	79.796	nan	74.4750015258789
42447.6666666667	80.165	69.09	74.5749987792969
42447.6770833333	80.39	nan	74.5749987792969
42447.6875	80.615	69.9	74.5350015258789
42447.6979166667	80.84	70.08	74.455
42447.7083333333	80.729	69.44	74.385
42447.71875	80.234	68.91	74.555
42447.7291666667	79.739	69.43	74.5899963378906
42447.7395833333	79.244	70.34	74.5399987792969
42447.75	78.749	70.36	74.52
42447.7604166667	78.254	68.9	74.245
42447.7708333333	77.759	68.9	74.245
42447.78125	77.264	68.88	74.35
42447.7916666667	76.643	nan	73.9100012207032
42447.8020833333	75.878	68.91	73.7699966430664
42447.8125	75.113	68.88	73.7900009155273
42447.8229166667	74.348	68.88	73.5850009155274
42447.8333333333	73.94	69.04	73.62
42447.84375	73.94	68.92	73.630001373291
42447.8541666667	73.94	68.96	73.630001373291
42447.8645833333	73.94	68.99	73.685001373291
42447.875	73.4230769230769	69.01	73.6600018310547
42447.8854166667	72.3153846153846	58.41	73.65
42447.8958333333	71.2076923076923	nan	69.835001373291
42447.90625	68.4971428571429	53.02	61.83
42447.9166666667	66.92	52.49	57.25
42447.9270833333	66.1446153846154	52.19	55.77
42447.9375	65.3138461538462	51.94	54.95
42447.9479166667	64.4830769230769	51.68	54.61
42447.9583333333	63.683	51.42	54.49
42447.96875	62.918	51.16	54.61
42447.9791666667	62.153	50.86	58.810001373291
42447.9895833333	61.388	nan	58.810001373291
42448	60.6419512195122	nan	57.34
42448.0104166667	59.9175609756098	nan	57.19
42448.0208333333	59.1931707317073	nan	56.87
42448.03125	59	nan	56.855
42448.0416666667	58.769	nan	56.87
42448.0520833333	58.274	nan	56.91
42448.0625	57.779	69.41	64.315
42448.0729166667	57.284	69.49	68.86
42448.0833333333	56.8244827586207	69.39	70.65
42448.09375	56.4055172413793	69.37	70.655
42448.1041666667	55.9865517241379	nan	71.13
42448.1145833333	55.5675862068966	69.33	71.145
42448.125	55.94	69.19	71.16
42448.1354166667	55.94	69.23	71.16
42448.1458333333	55.94	69.13	71.16
42448.15625	55.55	69.04	71.19
42448.1666666667	55.709	69.07	71.2
42448.1770833333	55.214	69.15	71.205
42448.1875	54.719	69.06	71.205
42448.1979166667	54.224	68.97	71.195
42448.2083333333	53.729	68.97	71.19
42448.21875	53.234	69.03	70.465
42448.2291666667	52.739	68.99	70.445
42448.2395833333	52.244	68.96	70.435
42448.25	51.98	68.91	70.435
42448.2604166667	51.8234782608696	68.91	70.435
42448.2708333333	51.53	68.89	70.42
42448.28125	51.2365217391304	68.84	70.405
42448.2916666667	50.828	68.87	70.42
42448.3020833333	50.288	68.74	70.43
42448.3125	49.748	68.68	70.435
42448.3229166667	49.208	68.72	70.79
42448.3333333333	48.815	68.66	71.045
42448.34375	48.59	68.57	70.87
42448.3541666667	48.365	68.64	70.815
42448.3645833333	48.14	68.54	69.67
42448.375	48.17	68.57	61.925
42448.3854166667	48.4914285714286	56.71	61.71
42448.3958333333	48.8128571428571	52.01	61.02
42448.40625	49.595	50.67	61.375
42448.4166666667	50.231	50.04	60.67
42448.4270833333	50.726	49.72	60.405
42448.4375	51.221	49.57	57.79
42448.4479166667	51.716	49.44	60.32
42448.4583333333	52.337	49.34	57.6
42448.46875	53.102	49.26	57.55
42448.4791666667	53.867	49.21	57.525
42448.4895833333	54.632	49.2	57.51
42448.5	55.376	49.26	57.515
42448.5104166667	56.096	49.29	57.51
42448.5208333333	56.816	49.28	57.49
42448.53125	57.536	49.22	60.66
42448.5416666667	58.046	49.2	60.81
42448.5520833333	58.316	49.2	60.86
42448.5625	58.586	49.26	60.87
42448.5729166667	58.856	49.35	60.99
42448.5833333333	59.231	49.44	58.5299987792969
42448.59375	59.726	49.54	58.4699993133545
42448.6041666667	60.221	49.59	58.3600006103515
42448.6145833333	60.716	49.6	58.2700004577637
42448.625	61.106	49.63	58.1949996948242
42448.6354166667	61.376	49.7	58.1949996948242
42448.6458333333	61.646	49.78	59.8349997711181
42448.65625	61.916	49.8	61.625
42448.6666666667	62.165	49.84	61.8
42448.6770833333	62.39	49.87	62.1
42448.6875	62.615	49.92	62.17
42448.6979166667	62.84	49.99	62.135
42448.7083333333	62.855	50.04	62.085
42448.71875	62.63	50.12	62.065
42448.7291666667	62.405	50.2	62.07
42448.7395833333	62.18	50.22	62.07
42448.75	61.829	50.21	62.1
42448.7604166667	61.334	50.16	62.105
42448.7708333333	60.839	50.12	62.105
42448.78125	60.344	50.11	62.11
42448.7916666667	59.597	50.09	63.0750007629395
42448.8020833333	58.562	50.06	63.060001373291
42448.8125	57.527	50.06	62.11
42448.8229166667	56.492	50.03	62.085
42448.8333333333	55.709	50.03	62.1
42448.84375	55.214	49.99	62.085
42448.8541666667	54.719	49.98	62.07
42448.8645833333	54.224	49.96	62.1
42448.875	53.855	49.9	62.1
42448.8854166667	53.63	49.9	62.16
42448.8958333333	53.405	49.84	62.175
42448.90625	53.18	49.81	62.21
42448.9166666667	52.934	49.77	62.19
42448.9270833333	52.664	49.71	62.2
42448.9375	52.394	49.72	62.21
42448.9479166667	52.124	49.73	62.185
42448.9583333333	51.623	49.69	61.945
42448.96875	50.858	49.64	59.535
42448.9791666667	50.093	49.57	59.535
42448.9895833333	49.328	49.48	59.515
42449	48.689	nan	60.52
42449.0104166667	48.194	nan	60.52
42449.0208333333	47.699	nan	60.52
42449.03125	47.204	nan	60.52
42449.0416666667	46.835	nan	58.9400006103515
42449.0520833333	46.61	nan	58.9700012207031
42449.0625	46.385	49.17	59.060001373291
42449.0729166667	46.16	49.07	59.12
42449.0833333333	45.914	49.08	59.12
42449.09375	45.644	49.07	59.0900006866455
42449.1041666667	45.374	49	59.0900006866455
42449.1145833333	45.104	48.93	59.0900006866455
42449.125	44.96	48.88	59.0900006866455
42449.1354166667	44.96	48.86	59.12
42449.1458333333	44.96	48.82	59.12
42449.15625	44.96	48.85	59.12
42449.1666666667	44.855	48.89	59.0800004577636
42449.1770833333	44.63	48.8	59.0300006866455
42449.1875	44.405	48.74	59.0200004577637
42449.1979166667	44.18	48.71	59.0099983215332
42449.2083333333	43.934	48.68	59.0099983215332
42449.21875	43.664	48.69	59
42449.2291666667	43.394	48.69	59
42449.2395833333	43.124	48.65	59
42449.25	42.623	48.58	59
42449.2604166667	41.858	48.51	59
42449.2708333333	41.093	48.5	59
42449.28125	40.328	48.52	59.2
42449.2916666667	40.046	48.53	60.5699996948242
42449.3020833333	40.316	48.51	59.17
42449.3125	40.586	48.47	59.15
42449.3229166667	40.856	48.4	59.15
42449.3333333333	41.693	48.29	59.0249991607666
42449.34375	43.178	48.19	58.9900016784668
42449.3541666667	44.663	48.2	58.9950008392334
42449.3645833333	46.148	48.19	59
42449.375	47.297	48.16	58.9900016784668
42449.3854166667	48.062	48.11	58.9900008392334
42449.3958333333	48.827	48.04	58.99
42449.40625	49.592	48.06	61.035
42449.4166666667	50.462	48.09	61.105
42449.4270833333	51.452	48.11	61.115
42449.4375	52.442	48.06	61.115
42449.4479166667	53.432	48.04	61.19
42449.4583333333	54.317	48	61.12
42449.46875	55.082	48.05	60.66
42449.4791666667	55.847	48.17	60.76
42449.4895833333	56.612	48.26	60.815
42449.5	57.125	48.29	61.01
42449.5104166667	57.35	48.31	61.01
42449.5208333333	57.575	48.33	61.09
42449.53125	57.8	48.42	59.075
42449.5416666667	58.046	48.56	59.065
42449.5520833333	58.316	48.7	59.06
42449.5625	58.586	48.79	59.06
42449.5729166667	58.856	49.01	59.05
42449.5833333333	59	49.02	59.05
42449.59375	59	49.08	59.055
42449.6041666667	59	49.23	59.08
42449.6145833333	59	49.27	59.105
42449.625	59.126	49.22	59.16
42449.6354166667	59.396	49.29	59.165
42449.6458333333	59.666	49.44	59.185
42449.65625	59.936	49.59	59.22
42449.6666666667	59.954	49.78	59.235
42449.6770833333	59.684	49.94	59.24
42449.6875	59.414	50.02	59.25
42449.6979166667	59.144	50.1	59.24
42449.7083333333	58.874	50.13	59.24
42449.71875	58.604	50.18	59.245
42449.7291666667	58.334	50.29	59.255
42449.7395833333	58.064	50.38	59.25
42449.75	57.689	50.43	59.225
42449.7604166667	57.194	50.32	59.19
42449.7708333333	56.699	50.17	59.19
42449.78125	56.204	50.07	59.19
42449.7916666667	55.373	50.04	62.86
42449.8020833333	54.158	50.05	61.32
42449.8125	52.943	50.07	61.32
42449.8229166667	51.728	50.11	59.2099990844727
42449.8333333333	50.723	50.12	60.2499995422364
42449.84375	49.958	50.11	60.1600008392334
42449.8541666667	49.193	50.04	59.2700004577636
42449.8645833333	48.428	49.97	59.2250003814697
42449.875	47.894	49.92	59.2099990844727
42449.8854166667	47.624	49.91	59.2099990844727
42449.8958333333	47.354	49.85	59.2099990844727
42449.90625	47.084	49.82	59.2099990844727
42449.9166666667	46.604	49.82	59.2099990844727
42449.9270833333	45.884	49.79	61.275
42449.9375	45.164	49.77	61.61
42449.9479166667	44.444	49.72	61.615
42449.9583333333	44.165	49.61	61.625
42449.96875	44.39	49.52	61.625
42449.9791666667	44.615	49.47	60.22
42449.9895833333	44.84	49.49	58.775
42450	44.855	nan	58.8
42450.0104166667	44.63	nan	59.1599998474121
42450.0208333333	44.405	nan	59.1800003051758
42450.03125	44.18	nan	59.1800003051758
42450.0416666667	43.934	nan	59.1749992370605
42450.0520833333	43.664	nan	60.5449990844727
42450.0625	43.394	50.24	59.1500015258789
42450.0729166667	43.124	50.17	58.9100007629394
42450.0833333333	42.875	50.14	53.46
42450.09375	42.65	50.18	53.455
42450.1041666667	42.425	50.21	53.45
42450.1145833333	42.2	50.11	53.455
42450.125	41.954	50.04	59.02
42450.1354166667	41.684	50.05	59.08
42450.1458333333	41.414	50.03	59.1
42450.15625	41.144	49.97	59.125
42450.1666666667	40.769	49.94	59.315
42450.1770833333	40.274	49.96	59.625
42450.1875	39.779	49.97	61.72
42450.1979166667	39.284	49.99	63.5800018310547
42450.2083333333	38.663	49.98	61.81
42450.21875	37.898	49.92	61.825
42450.2291666667	37.133	49.92	61.825
42450.2395833333	36.368	49.95	61.81
42450.25	36.086	49.96	61.825
42450.2604166667	36.356	64.84	61.895
42450.2708333333	36.626	64.92	65.37
42450.28125	36.896	65.02	66.985
42450.2916666667	37.376	65.11	68.72
42450.3020833333	38.096	65.48	68.78
42450.3125	38.816	65.61	71.4799995422363
42450.3229166667	39.536	65.72	76.61
42450.3333333333	40.277	66.01	76.14
42450.34375	41.042	65.98	70.49
42450.3541666667	41.807	66.09	70.46
42450.3645833333	42.572	66.29	70.27
42450.375	43.799	66.46	70.475
42450.3854166667	45.554	65.39	70.47
42450.3958333333	47.309	66.58	70.41
42450.40625	49.064	66.4	70.34
42450.4166666667	50.462	66.5	70.41
42450.4270833333	51.452	66.36	70.6
42450.4375	52.442	66.34	70.69
42450.4479166667	53.432	66.99	71.57
42450.4583333333	54.191	66.77	71.37
42450.46875	54.686	66.68	71.37
42450.4791666667	55.181	66.74	69.44
42450.4895833333	55.676	66.69	69.41
42450.5	56.066	66.72	69.44
42450.5104166667	56.336	66.76	69.445
42450.5208333333	56.606	67	69.45
42450.53125	56.876	66.99	69.475
42450.5416666667	57.377	67.04	69.46
42450.5520833333	58.142	67.18	69.46
42450.5625	58.907	67.31	69.46
42450.5729166667	59.672	67.54	69.53
42450.5833333333	60.311	67.52	69.64
42450.59375	60.806	67.39	69.64
42450.6041666667	61.301	67.5	69.68
42450.6145833333	61.796	67.41	69.69
42450.625	62.165	67.52	69.46
42450.6354166667	62.39	67.54	69.46
42450.6458333333	62.615	67.99	69.46
42450.65625	62.84	68.01	69.49
42450.6666666667	63.086	67.77	70.9499989318848
42450.6770833333	63.356	67.72	70.9499989318848
42450.6875	63.626	67.81	69.66
42450.6979166667	63.896	67.87	69.59
42450.7083333333	64.04	67.89	72.6750030517579
42450.71875	64.04	68.43	72.7050012207032
42450.7291666667	64.04	68.06	72.6750012207032
42450.7395833333	64.04	67.8	72.620002746582
42450.75	63.809	67.66	70.93
42450.7604166667	63.314	67.31	70.93
42450.7708333333	62.819	67.44	69.28
42450.78125	62.324	67.59	69.28
42450.7916666667	61.346	67.63	70.22
42450.8020833333	59.816	67.66	72.74
42450.8125	58.286	67.77	72.91
42450.8229166667	56.756	67.77	72.91
42450.8333333333	55.709	67.8	72.9399983215332
42450.84375	55.214	67.81	73.03
42450.8541666667	54.719	67.87	73.03
42450.8645833333	54.224	67.88	73.0199966430664
42450.875	53.729	67.86	70.62
42450.8854166667	53.234	57.52	68.46
