Date	OADryBulbTemperatureNOAA	VariableSupplyAirTemp	AHU23SupplyAirTemp
42730.6145833333	78.86	64.5	58.96
42730.625	78.875	64.5	58.97
42730.6354166667	78.65	64.5	58.86
42730.6458333333	78.425	64.5	59.02
42730.65625	78.2	64.25	58.98
42730.6666666667	78.185	64.5	58.93
42730.6770833333	78.41	64	58.87
42730.6875	78.635	63.75	58.82
42730.6979166667	78.86	64.25	58.75
42731.375	64.04	64.5	59.45
42731.3854166667	64.04	64.5	59.86
42731.3958333333	64.04	63.75	58.49
42731.40625	64.04	63.5	58.31
42731.4166666667	64.34	63.25	59.55
42731.4270833333	64.9907692307692	63.75	59.89
42731.4375	65.7523076923077	63.5	58.44
42731.4479166667	66.5138461538462	64	58.23
42731.4583333333	66.92	64.5	59.05
42731.46875	68.0346153846154	63.75	59.19
42731.4791666667	69.2288461538461	64.25	59.24
42731.4895833333	70.4230769230769	64.5	59.36
42731.5	71.3548936170213	64	59.48
42731.5104166667	71.9868085106383	64.5	58.64
42731.5208333333	72.6187234042553	64	58.52
42731.53125	73.3861538461538	64	58.52
42731.5416666667	74.318	64	59.55
42731.5520833333	75.02	64.25	59.89
42731.5625	75.02	64.5	58.41
42731.5729166667	75.02	63.75	58.24
42731.5833333333	75.02	64.25	59.72
42731.59375	75.02	63	59.92
42731.6041666667	75.23	63	58.37
42731.6145833333	75.68	63	58.24
42731.625	76.172	63	59.05
42731.6354166667	76.712	63	58.93
42731.6458333333	77.252	63	59.17
42731.65625	77.792	63	59.19
42731.6666666667	77.828	63	59.18
42731.6770833333	77.288	63	59.24
42731.6875	76.748	63	59.2
42731.6979166667	76.208	63.75	59.17
42732.375	69.2169565217391	64.25	58.39
42732.3854166667	69.5104347826087	65	58.24
42732.3958333333	69.8039130434783	64.25	59.77
42732.40625	70.4428571428572	63	59.94
42732.4166666667	71.235	64.25	54.6
42732.4270833333	71.61	64	61.23
42732.4375	72.005	64.5	58.77
42732.4479166667	72.68	64.75	58.52
42732.4583333333	73.5246153846154	64.25	58.78
42732.46875	74.5259574468085	64.75	58.44
42732.4791666667	75.5025531914894	64.75	59.13
42732.4895833333	76.4791489361702	65.5	59.02
42732.5	76.874	67	59.24
42732.5104166667	76.604	67.25	59.3
42732.5208333333	76.334	67.5	59.45
42732.53125	76.064	67.5	58.89
42732.5416666667	76.4424390243902	67.25	58.84
42732.5520833333	77.5619512195122	64.5	58.86
42732.5625	78.6814634146342	65.25	58.92
42732.5729166667	78.98	64	58.99
42732.5833333333	79.211	64	58.87
42732.59375	79.706	64.25	59.06
42732.6041666667	80.201	64	59.14
42732.6145833333	80.696	63.75	59.29
42732.625	80.96	64	59.42
42732.6354166667	80.96	63.25	58.62
42732.6458333333	80.96	64	58.71
42732.65625	80.96	63.25	58.74
42732.6666666667	80.855	63.25	58.7
42732.6770833333	80.63	63.5	59
42732.6875	80.405	63.5	59.56
42732.6979166667	80.18	63.5	59.57
42733.375	58.046	63.5	59.34
42733.3958333333	58.586	63.5	59.49
42733.40625	58.856	63.75	58.41
42733.4166666667	59.231	63.5	58.21
42733.4270833333	59.726	63.75	59.87
42733.4375	60.221	64.5	59.74
42733.4479166667	60.716	63.75	58.34
42733.4583333333	61.211	64.5	58.48
42733.4791666667	62.201	64.5	58.66
42733.5	62.855	65.25	58.39
42733.5104166667	62.63	65.25	59.37
42733.5208333333	62.405	66	59.54
42733.53125	62.18	66.5	59.22
42733.5416666667	62.06	65.75	58.77
42733.5520833333	62.06	65.25	58.66
42733.5625	62.06	65.25	58.57
42733.5729166667	62.06	66.75	58.96
42733.5833333333	62.06	66.5	59.82
42733.59375	62.06	65.75	58.52
42733.6041666667	62.06	65	58.09
42733.625	61.934	65.25	59.57
42733.6354166667	61.664	64	58.11
42733.6458333333	61.394	64.5	58.91
42733.65625	61.124	64.5	60.18
42733.6666666667	60.98	65	58.36
42733.6770833333	60.98	64.75	58.05
42733.6875	60.98	65	59.79
