Date	OADryBulbTemperatureNOAA	VariableTotalPower	FanplusCoolingEnergyAHUActualExponent2forAHU23
42664.4270833333	64.766	19668.1369105202	29931.5156833333
42664.4375	65.261	18986.7315926187	30083.7107333333
42664.4479166667	65.756	18719.439143251	28203.6021333333
42664.4583333333	66.377	19823.0910521803	28294.86
42664.46875	67.142	20632.830064373	34001.7869333333
42664.4791666667	67.907	22367.9032983483	32797.3460833333
42664.4895833333	68.672	20878.4624719327	31826.2304833333
42664.5	69.185	20062.7974506642	36282.4704
42664.5104166667	69.41	19349.4471171077	36425.46675
42664.5208333333	69.635	18834.5201507276	36202.68435
42664.53125	69.86	17893.261472637	35777.019
42664.5416666667	70.337	19435.9138386956	34299.0733333333
42664.5520833333	71.102	20135.7097263226	35190.42555
42664.5625	71.867	19491.1815650205	39493.8020833333
