Date	OADryBulbTemperatureNOAA	ZoneLoadforContainerFPVAV214	
42490.1979166667	71.06	4590	
42490.2083333333	71.06	4590	
42484.4270833333	71.102	4819.5	
42488.3854166667	71.102	7344	
42464.4791666667	71.108	6885	
42477.9895833333	71.1371428571429	4360.5	
42469.8125	71.153	3442.5	
42484.6666666667	71.165	7344	
42471.2395833333	71.18	4590	
42471.90625	71.18	3901.5	
42476.9895833333	71.18	4131	
42463.8020833333	71.192	2065.5	
42465.84375	71.192	5737.5	
42471.4166666667	71.2	10557	
42487.4375	71.201	10786.5	
42484.78125	71.2069387755102	7344	
42470.96875	71.234	3901.5	
42478.84375	71.234	3901.5	
42480.8854166667	71.234	3672	
42467.4375	71.249	5278.5	
42477.4375	71.2563636363636	4590	
42464.8333333333	71.267	4590	
42477.8645833333	71.2781818181818	4360.5	
42482.40625	71.288	7344	
42463.5416666667	71.291	2295	
42469.7083333333	71.291	3442.5	
42481.5833333333	71.291	11245.5	
42485.375	71.291	8032.5	
42471.1979166667	71.3054545454546	4131	
42469.6979166667	71.324	2983.5	
42482.8645833333	71.324	3213	
42490.3645833333	71.3393103448276	3442.5	
42471.3645833333	71.384	6426	
42484.6770833333	71.39	7344	
42465.4583333333	71.396	7573.5	
42468.4583333333	71.396	9868.5	
42490.375	71.396	3442.5	
42476.3958333333	71.3965217391304	4360.5	
42471.2291666667	71.405	4360.5	
42471.8958333333	71.405	4131	
42476.9791666667	71.405	4131	
42475.8645833333	71.444	4131	
42481.8645833333	71.444	17671.5	
42484.65625	71.444	8032.5	
42477.84375	71.46	4360.5	
42477.9479166667	71.465	4819.5	
42480.625	71.48	11475	
42484.7708333333	71.4824489795918	7344	
42487.9583333333	71.498	3442.5	
42471.4270833333	71.5	10327.5	
42477.4479166667	71.5018181818182	4590	
42483.3958333333	71.522	3213	
42477.4583333333	71.5733333333333	4590	
42469.4895833333	71.576	2983.5	
42475.5729166667	71.576	5737.5	
42484.6875	71.615	7344	
42483.875	71.624	8032.5	
42471.21875	71.63	4360.5	
42471.8854166667	71.63	4131	
42476.96875	71.63	4131	
42477.8541666667	71.6872727272727	4360.5	
42487.4479166667	71.696	11475	
42466.8229166667	71.708	4590	
42468.8229166667	71.708	2983.5	
42477.8229166667	71.7145454545454	4360.5	
42470.9583333333	71.729	3901.5	
42478.8333333333	71.729	4360.5	
42480.875	71.729	3672	
42480.03125	71.7489655172414	6655.5	
42471.4479166667	71.75	11704.5	
42484.7604166667	71.7579591836735	7344	
42463.5520833333	71.786	2295	
42469.71875	71.786	3442.5	
42481.59375	71.786	11704.5	
42485.3854166667	71.786	8262	
42471.4375	71.8	11475	
42469.6875	71.819	3442.5	
42482.8541666667	71.819	4131	
42484.6979166667	71.84	7344	
42471.2083333333	71.855	4360.5	
42471.875	71.855	4131	
42476.9583333333	71.855	4131	
42484.4375	71.867	5049	
42488.3958333333	71.867	7344	
42471.8645833333	71.87	3901.5	
42469.8020833333	71.918	3442.5	
42470.9166666667	71.96	3901.5	
42470.9270833333	71.96	3901.5	
42470.9375	71.96	3901.5	
42470.9479166667	71.96	3901.5	
42471.4583333333	71.96	12163.5	
42471.8541666667	71.96	3901.5	
42476.40625	71.96	4819.5	
42484.7395833333	71.96	7344	
42484.75	71.96	7344	
42487.9166666667	71.96	4360.5	
42487.9270833333	71.96	4819.5	
42487.9375	71.96	4360.5	
42487.9479166667	71.96	4360.5	
42490.1458333333	71.96	5049	
42490.15625	71.96	4360.5	
42490.1666666667	71.96	4590	
42490.1770833333	71.96	4590	
42490.1875	71.96	4360.5	
42470.90625	72.104	3901.5	
42476.9479166667	72.104	4360.5	
42478.8229166667	72.104	4819.5	
42480.8645833333	72.104	4131	
42465.46875	72.116	8491.5	
42468.46875	72.116	9639	
42490.3854166667	72.116	3442.5	
42480.0208333333	72.1213793103448	6196.5	
42476.4166666667	72.1337931034483	4360.5	
42467.84375	72.158	4590	
42475.8541666667	72.164	4131	
42481.8541666667	72.164	18819	
42480.6354166667	72.17	11475	
42469.5	72.191	3672	
42475.5833333333	72.191	7344	
42466.4895833333	72.224	10786.5	
42470.4479166667	72.2545454545455	3672	
42463.5625	72.281	2295	
42469.7291666667	72.281	3442.5	
42481.6041666667	72.281	11704.5	
42485.3958333333	72.281	8491.5	
42469.6770833333	72.314	3213	
42482.84375	72.314	4131	
42471.46875	72.32	12163.5	
42471.84375	72.3411764705882	4360.5	
42479.4375	72.3445454545455	8491.5	
42487.125	72.3527272727273	4131	
42483.8645833333	72.368	8721	
42487.90625	72.368	4819.5	
42464.4895833333	72.368	7803	
42470.8958333333	72.374	3901.5	
42476.9375	72.374	4360.5	
42478.8125	72.374	5278.5	
42480.8541666667	72.374	4590	
42478.5833333333	72.422	11245.5	
42482.4166666667	72.422	7803	
42487.4583333333	72.422	11934	
42479.4479166667	72.44	8491.5	
42463.7916666667	72.452	2754	
42465.8333333333	72.452	5278.5	
42480.0104166667	72.4937931034483	6655.5	
42476.4270833333	72.5062068965517	4360.5	
42483.40625	72.512	3442.5	
42478.5729166667	72.6107692307692	11475	
42480.6458333333	72.62	11245.5	
42484.4479166667	72.632	5049	
42488.40625	72.632	8262	
42470.8854166667	72.644	2983.5	
42476.9270833333	72.644	4360.5	
42478.8020833333	72.644	6196.5	
42480.84375	72.644	4590	
42477.46875	72.6733333333333	4590	
42469.7916666667	72.683	3442.5	
42469.5104166667	72.686	2983.5	
42475.59375	72.686	7114.5	
42479.4583333333	72.716	9868.5	
42464.8229166667	72.776	5049	
42463.5729166667	72.776	2524.5	
42469.7395833333	72.776	3442.5	
42481.6145833333	72.776	11704.5	
42485.40625	72.776	10098	
42469.6666666667	72.809	3442.5	
42482.8333333333	72.809	4590	
42471.4791666667	72.8109090909091	13081.5	
42471.8333333333	72.8176470588235	4819.5	
42465.4791666667	72.836	8950.5	
42468.4791666667	72.836	9868.5	
42490.3958333333	72.836	3442.5	
42480	72.8662068965517	6655.5	
42476.4375	72.8786206896552	4360.5	
42475.84375	72.884	4131	
42481.84375	72.884	16983	
42484.6354166667	72.884	7573.5	
42470.875	72.914	3442.5	
42476.9166666667	72.914	4360.5	
42478.7916666667	72.914	6655.5	
42480.8333333333	72.914	4590	
42466.8125	72.923	5049	
42468.8125	72.923	3901.5	
42477.8125	72.95	4360.5	
42484.7291666667	72.9628571428571	7344	
42467.4479166667	73.004	5737.5	
42490.0729166667	73.04	4590	
42463.5833333333	73.04	2524.5	
42463.59375	73.04	2524.5	
42463.6041666667	73.04	2524.5	
42463.6145833333	73.04	2065.5	
42469.75	73.04	3442.5	
42469.7604166667	73.04	3442.5	
42469.7708333333	73.04	3442.5	
42469.78125	73.04	3442.5	
42470.4583333333	73.04	3442.5	
42471.4895833333	73.04	12852	
42476.8958333333	73.04	4360.5	
42476.90625	73.04	4360.5	
42477.5	73.04	4131	
42477.5104166667	73.04	4131	
42477.5208333333	73.04	4131	
42477.53125	73.04	4131	
42477.5416666667	73.04	4131	
42477.5520833333	73.04	4131	
42477.5625	73.04	4131	
42479.9166666667	73.04	8262	
42479.9270833333	73.04	7803	
42479.9375	73.04	7803	
42479.9479166667	73.04	7573.5	
42479.9583333333	73.04	7573.5	
42479.96875	73.04	7114.5	
42479.9791666667	73.04	7114.5	
42479.9895833333	73.04	6655.5	
42485.4166666667	73.04	11016	
42486.1666666667	73.04	4360.5	
42486.1770833333	73.04	4590	
42486.1875	73.04	3901.5	
42486.1979166667	73.04	3442.5	
42486.2083333333	73.04	4590	
42486.21875	73.04	4590	
42486.2291666667	73.04	4590	
42486.2395833333	73.04	4819.5	
42486.25	73.04	5508	
42486.2604166667	73.04	6426	
42486.2708333333	73.04	7344	
42486.28125	73.04	7344	
42484.7083333333	73.115	7344	
42483.8541666667	73.133	9639	
42487.8958333333	73.133	4819.5	
42463.625	73.145	1606.5	
42466.5	73.145	10786.5	
42477.5833333333	73.145	4590	
42484.5833333333	73.145	6196.5	
42486.2916666667	73.145	7803	
42463.78125	73.16	2754	
42469.5729166667	73.16	3442.5	
42470.8645833333	73.16	2983.5	
42479.90625	73.16	8262	
42486.15625	73.16	3901.5	
42490.9895833333	73.16	5967	
42469.5208333333	73.181	2983.5	
42475.6041666667	73.181	7803	
42471.5	73.186511627907	13311	
42470.46875	73.2507317073171	3442.5	
42476.4479166667	73.2510344827586	4360.5	
42480.65625	73.26	10098	
42477.5729166667	73.2941176470588	4131	
42478.78125	73.304	7114.5	
42484.4583333333	73.355	5049	
42463.6354166667	73.37	2065.5	
42466.5104166667	73.37	10557	
42477.59375	73.37	4131	
42484.59375	73.37	6655.5	
42486.3020833333	73.37	8262	
42467.8333333333	73.373	5049	
42464.5	73.376	8262	
42469.5833333333	73.376	2983.5	
42483.4166666667	73.376	2524.5	
42463.7708333333	73.385	2065.5	
42469.5625	73.385	3442.5	
42470.8541666667	73.385	3442.5	
42479.8958333333	73.385	7803	
42486.1458333333	73.385	4590	
42490.9791666667	73.385	6196.5	
42477.4895833333	73.4	4131	
42478.59375	73.412	11245.5	
42482.4270833333	73.412	7344	
42487.46875	73.412	11245.5	
42469.65625	73.424	3213	
42480.8229166667	73.424	5049	
42484.5729166667	73.424	5737.5	
42471.8229166667	73.44	5278.5	
42471.5729166667	73.4558620689655	12622.5	
42471.5104166667	73.5004651162791	13081.5	
42481.625	73.502	11475	
42465.4895833333	73.556	9868.5	
42468.4895833333	73.556	10098	
42490.40625	73.556	3442.5	
42484.71875	73.565	7344	
42487.1145833333	73.5675862068966	4590	
42463.6458333333	73.595	2295	
42466.5208333333	73.595	11475	
42477.6041666667	73.595	4131	
42484.6041666667	73.595	7114.5	
42486.3125	73.595	8032.5	
42471.5625	73.5955172413793	11704.5	
42475.8333333333	73.604	4131	
42481.8333333333	73.604	11704.5	
42484.625	73.604	6655.5	
42463.7604166667	73.61	2065.5	
42469.5520833333	73.61	3442.5	
42470.84375	73.61	3442.5	
42479.8854166667	73.61	7803	
42486.1354166667	73.61	4131	
42490.96875	73.61	5967	
42469.53125	73.676	3213	
42475.6145833333	73.676	8262	
42476.8854166667	73.69	3901.5	
42465.8229166667	73.712	5278.5	
42482.8229166667	73.712	4819.5	
42477.4791666667	73.7323076923077	4131	
42471.5520833333	73.7351724137931	11245.5	
42478.7708333333	73.799	7573.5	
42485.4270833333	73.8064516129032	11475	
42488.4166666667	73.81	8721	
42471.5208333333	73.8144186046512	12393	
42463.65625	73.82	1606.5	
42466.53125	73.82	11704.5	
42477.6145833333	73.82	4131	
42484.6145833333	73.82	7114.5	
42486.3229166667	73.82	8032.5	
42463.75	73.835	2065.5	
42469.5416666667	73.835	3213	
42470.8333333333	73.835	2983.5	
42479.875	73.835	7803	
42486.125	73.835	3442.5	
42490.9583333333	73.835	5967	
42471.5416666667	73.8748275862069	11016	
42483.84375	73.898	9639	
42487.8854166667	73.898	4819.5	
42471.53125	73.94	11245.5	
42471.5833333333	73.94	12393	
42471.59375	73.94	12163.5	
42471.6041666667	73.94	11475	
42471.6145833333	73.94	11934	
42476.875	73.94	4360.5	
42486.0416666667	73.94	3442.5	
42486.0520833333	73.94	4590	
42486.0625	73.94	4590	
42486.0729166667	73.94	4360.5	
42486.0833333333	73.94	4590	
42486.09375	73.94	3672	
42486.1041666667	73.94	4131	
42486.1145833333	73.94	4131	
42486.3333333333	73.94	8032.5	
42486.34375	73.94	8032.5	
42486.3541666667	73.94	8721	
42486.3645833333	73.94	9409.5	
42487.1041666667	73.9865517241379	3442.5	
42463.6666666667	74.066	1836	
42468.5	74.066	10557	
42477.625	74.066	4131	
42486.375	74.066	10098	
42477.8020833333	74.0696	4360.5	
42479.46875	74.0730434782609	10327.5	
42463.7395833333	74.084	2065.5	
42470.8229166667	74.084	2983.5	
42486.03125	74.084	3442.5	
42490.9479166667	74.084	5967	
42464.5104166667	74.096	8721	
42469.59375	74.096	3213	
42483.4270833333	74.096	2524.5	
42476.8645833333	74.1363636363636	3901.5	
42466.8020833333	74.138	5049	
42468.8020833333	74.138	3901.5	
42469.6458333333	74.144	3213	
42480.8125	74.144	5508	
42484.5625	74.144	5737.5	
42484.4791666667	74.1684615384615	5049	
42471.8125	74.1757142857143	6196.5	
42475.8229166667	74.204	4590	
42478.7604166667	74.294	8491.5	
42465.5	74.297	9639	
42471.625	74.297	11475	
42475.625	74.297	8262	
42490.4166666667	74.297	3442.5	
42470.4791666667	74.3043902439024	3672	
42464.8125	74.306	4819.5	
42463.6770833333	74.336	2295	
42468.5104166667	74.336	10327.5	
42477.6354166667	74.336	4131	
42486.3854166667	74.336	10098	
42467.8229166667	74.348	5049	
42481.8229166667	74.348	459	
42463.7291666667	74.354	2065.5	
42470.8125	74.354	2983.5	
42486.0208333333	74.354	3672	
42490.9375	74.354	5967	
42478.6041666667	74.402	11245.5	
42482.4375	74.402	8491.5	
42487.4791666667	74.402	13311	
42487.09375	74.4055172413793	3901.5	
42466.5416666667	74.423	11704.5	
42467.4583333333	74.423	6426	
42479.8645833333	74.492	7573.5	
42481.6354166667	74.492	10786.5	
42476.8541666667	74.5045454545455	4360.5	
42463.6875	74.606	2295	
42468.5208333333	74.606	9639	
42477.6458333333	74.606	4131	
42486.3958333333	74.606	10098	
42463.71875	74.624	2065.5	
42470.8020833333	74.624	2983.5	
42486.0104166667	74.624	4131	
42490.9270833333	74.624	5967	
42483.8333333333	74.663	9868.5	
42487.875	74.663	5278.5	
42475.8125	74.699	4590	
42477.7916666667	74.7176	4360.5	
42485.4375	74.7645161290323	10786.5	
42478.75	74.789	9409.5	
42464.5208333333	74.816	8721	
42469.6041666667	74.816	2983.5	
42483.4375	74.816	2524.5	
42487.0833333333	74.8244827586207	4131	
42469.6354166667	74.864	3213	
42480.8020833333	74.864	5508	
42484.5520833333	74.864	5737.5	
42476.84375	74.8727272727273	4360.5	
42463.6979166667	74.876	1836	
42468.53125	74.876	9639	
42477.65625	74.876	4131	
42486.40625	74.876	11704.5	
42471.8020833333	74.8828571428571	6885	
42463.7083333333	74.894	1836	
42470.7916666667	74.894	2983.5	
42486	74.894	4131	
42490.9166666667	74.894	5967	
42465.8125	74.972	6196.5	
42482.8125	74.972	4819.5	
42476.4583333333	75.0061538461539	4360.5	
42476.8333333333	75.02	4360.5	
42477.75	75.02	4360.5	
42477.7604166667	75.02	4360.5	
42477.7708333333	75.02	4360.5	
42477.78125	75.02	4360.5	
42479.4791666667	75.02	10327.5	
42487	75.02	3672	
42487.0104166667	75.02	3442.5	
42487.0208333333	75.02	3672	
42487.03125	75.02	3672	
42487.0416666667	75.02	3672	
42487.0520833333	75.02	3672	
42487.0625	75.02	3672	
42487.0729166667	75.02	3672	
42489.0833333333	75.02	3442.5	
42489.09375	75.02	3442.5	
42489.0416666667	75.041724137931	3442.5	
42465.5104166667	75.062	9639	
42471.6354166667	75.062	11704.5	
42475.6354166667	75.062	8721	
42490.4270833333	75.062	2983.5	
42489.0520833333	75.088275862069	3442.5	
42486.9895833333	75.092	3672	
42467.8125	75.113	5508	
42481.8125	75.113	-1606.5	
42479.4895833333	75.12	10098	
42477.6666666667	75.125	4131	
42480.6666666667	75.125	10557	
42486.4166666667	75.125	11934	
42478.7083333333	75.1325	11016	
42489.0625	75.1348275862069	3442.5	
42477.7395833333	75.14	4360.5	
42485.9895833333	75.14	3672	
42489.03125	75.14	2983.5	
42478.7395833333	75.18	10557	
42489.0729166667	75.1813793103448	2983.5	
42475.8020833333	75.194	5049	
42486.9791666667	75.22625	3442.5	
42468.5416666667	75.251	9409.5	
42470.78125	75.284	2983.5	
42476.8229166667	75.284	3901.5	
42490.90625	75.284	5967	
42489.1041666667	75.2927272727273	3442.5	
42484.4895833333	75.3107692307692	4590	
42488.4270833333	75.3114285714286	8721	
42477.6770833333	75.35	4131	
42480.6770833333	75.35	10557	
42486.4270833333	75.35	12622.5	
42466.7916666667	75.353	5278.5	
42468.7916666667	75.353	4131	
42470.4895833333	75.3580487804878	3442.5	
42477.7291666667	75.365	4360.5	
42485.9791666667	75.365	3672	
42489.0208333333	75.365	3442.5	
42485.9479166667	75.3862068965517	3442.5	
42486.90625	75.3862068965517	2754	
42486.9479166667	75.3862068965517	3442.5	
42478.6145833333	75.392	11704.5	
42482.4479166667	75.392	9409.5	
42487.4895833333	75.392	12852	
42487.8645833333	75.428	5278.5	
42466.5520833333	75.458	11245.5	
42467.46875	75.458	6885	
42478.7291666667	75.48	11245.5	
42481.6458333333	75.482	11475	
42490.03125	75.5	4819.5	
42486.96875	75.5075	2983.5	
42479.8541666667	75.527	8032.5	
42464.53125	75.536	9180	
42469.6145833333	75.536	3672	
42483.4479166667	75.536	2524.5	
42485.4479166667	75.541052631579	11016	
42483.8229166667	75.548	9868.5	
42477.6875	75.575	4360.5	
42480.6875	75.575	11016	
42486.4375	75.575	12852	
42469.625	75.584	2983.5	
42480.7916666667	75.584	6426	
42484.5416666667	75.584	5278.5	
42471.7916666667	75.59	7344	
42477.71875	75.59	4131	
42485.96875	75.59	3442.5	
42489.0104166667	75.59	3442.5	
42475.7916666667	75.689	5049	
42489.1145833333	75.7018181818182	3442.5	
42468.5520833333	75.746	9868.5	
42470.7708333333	75.779	2983.5	
42476.8125	75.779	3442.5	
42490.8958333333	75.779	5967	
42478.71875	75.78	11475	
42486.9583333333	75.78875	2983.5	
42477.6979166667	75.8	4360.5	
42480.6979166667	75.8	11016	
42486.4479166667	75.8	12852	
42477.7083333333	75.815	4131	
42485.9583333333	75.815	3442.5	
42489	75.815	3672	
42465.5208333333	75.827	9868.5	
42471.6458333333	75.827	12393	
42475.6458333333	75.827	8721	
42490.4375	75.827	2983.5	
42464.8020833333	75.836	5278.5	
42485.9375	75.851724137931	2983.5	
42486.8958333333	75.851724137931	3213	
42486.9375	75.851724137931	3442.5	
42467.8020833333	75.878	5278.5	
42481.8020833333	75.878	-1836	
42471.7395833333	75.92	9639	
42471.75	75.92	9639	
42471.7604166667	75.92	8491.5	
42471.7708333333	75.92	7573.5	
42471.78125	75.92	7114.5	
42478.625	75.92	11475	
42478.6354166667	75.92	11245.5	
42478.6458333333	75.92	11704.5	
42478.65625	75.92	11704.5	
42478.6666666667	75.92	12393	
42478.6770833333	75.92	12163.5	
42478.6875	75.92	11475	
42478.6979166667	75.92	11245.5	
42484.5	75.92	5278.5	
42484.5104166667	75.92	5278.5	
42484.5208333333	75.92	5278.5	
42485.4583333333	75.92	11475	
42490.0416666667	75.92	4819.5	
42490.0520833333	75.92	4590	
42490.0625	75.92	4590	
42464.5416666667	76.046	9409.5	
42480.7083333333	76.046	11016	
42489.125	76.046	3672	
42479.5	76.0503448275862	11245.5	
42468.78125	76.064	5049	
42471.6979166667	76.064	11245.5	
42480.78125	76.064	6885	
42488.9895833333	76.064	3442.5	
42470.5	76.172	3213	
42482.4583333333	76.172	10557	
42483.4583333333	76.172	2754	
42486.4583333333	76.172	12852	
42487.5	76.172	11475	
42487.8541666667	76.193	5737.5	
42466.78125	76.208	6196.5	
42475.78125	76.208	6426	
42465.8020833333	76.232	6426	
42482.8020833333	76.232	5278.5	
42468.5625	76.241	10327.5	
42470.7604166667	76.274	2983.5	
42476.8020833333	76.274	3901.5	
42490.8854166667	76.274	5967	
42464.5520833333	76.316	9639	
42480.71875	76.316	9868.5	
42489.1354166667	76.316	3442.5	
42485.9270833333	76.3172413793103	2983.5	
42486.8854166667	76.3172413793103	3213	
42486.9270833333	76.3172413793103	2983.5	
42479.5104166667	76.3296551724138	11475	
42476.46875	76.3336170212766	4360.5	
42468.7708333333	76.334	5967	
42471.6875	76.334	11704.5	
42480.7708333333	76.334	7344	
42488.9791666667	76.334	3442.5	
42488.4375	76.4042857142857	8262	
42471.7083333333	76.4413793103448	10786.5	
42481.65625	76.472	11475	
42466.5625	76.493	11245.5	
42467.4791666667	76.493	7344	
42483.8125	76.538	9639	
42479.84375	76.562	8032.5	
42464.5625	76.586	10098	
42480.7291666667	76.586	9180	
42489.1458333333	76.586	3442.5	
42465.53125	76.592	9868.5	
42471.65625	76.592	12393	
42475.65625	76.592	9639	
42490.4479166667	76.592	2983.5	
42468.7604166667	76.604	6885	
42471.6770833333	76.604	12393	
42480.7604166667	76.604	7114.5	
42488.96875	76.604	4360.5	
42479.5208333333	76.6089655172414	11475	
42467.7916666667	76.643	6655.5	
42481.7916666667	76.643	-1147.5	
42470.5104166667	76.712	3213	
42482.46875	76.712	10327.5	
42483.46875	76.712	2754	
42486.46875	76.712	12852	
42487.5104166667	76.712	10786.5	
42468.5729166667	76.736	10327.5	
42466.7708333333	76.748	6655.5	
42475.7708333333	76.748	6196.5	
42471.7291666667	76.7507692307692	10786.5	
42470.75	76.769	2983.5	
42476.7916666667	76.769	4131	
42490.875	76.769	5967	
42485.9166666667	76.7827586206897	3442.5	
42486.875	76.7827586206897	2983.5	
42486.9166666667	76.7827586206897	3442.5	
42464.5729166667	76.856	10557	
42480.7395833333	76.856	8491.5	
42489.15625	76.856	3672	
42468.75	76.874	7803	
42471.6666666667	76.874	13311	
42480.75	76.874	7573.5	
42488.9583333333	76.874	4819.5	
42479.53125	76.888275862069	11245.5	
42487.84375	76.958	5737.5	
42468.5833333333	77	10327.5	
42468.59375	77	11934	
42468.6041666667	77	12393	
42468.6145833333	77	11475	
42468.7083333333	77	11016	
42468.71875	77	10786.5	
42468.7291666667	77	10327.5	
42468.7395833333	77	8950.5	
42475.6666666667	77	10098	
42475.6770833333	77	9868.5	
42475.6875	77	10098	
42475.6979166667	77	9868.5	
42479.5416666667	77	11704.5	
42489.28125	77	7803	
42489.2916666667	77	7803	
42489.3020833333	77	8262	
42489.3125	77	8491.5	
42489.3229166667	77	8491.5	
42489.3333333333	77	8721	
42489.34375	77	9639	
42489.3541666667	77	9639	
42489.3645833333	77	10098	
42489.9791666667	77	3442.5	
42489.9895833333	77	3442.5	
42490	77	3442.5	
42490.0104166667	77	2754	
42490.0208333333	77	-4590	
42476.4791666667	77.0229787234043	3901.5	
42489.96875	77.0469565217391	3442.5	
42475.7083333333	77.126	9639	
42481.6666666667	77.126	11016	
42489.1666666667	77.142641509434	3442.5	
42476.78125	77.144	3672	
42481.78125	77.144	-918	
42485.46875	77.144	11475	
42488.9479166667	77.144	4819.5	
42489.2708333333	77.1506976744186	7344	
42464.5833333333	77.231	11704.5	
42468.625	77.231	11475	
42489.375	77.231	10557	
42470.5208333333	77.252	3442.5	
42482.4791666667	77.252	10557	
42483.4791666667	77.252	2754	
42486.4791666667	77.252	12852	
42487.5208333333	77.252	10786.5	
42468.6979166667	77.264	11245.5	
42470.7395833333	77.264	2983.5	
42485.90625	77.264	3442.5	
42486.8645833333	77.264	4131	
42466.7604166667	77.288	7114.5	
42475.7604166667	77.288	6885	
42465.5416666667	77.357	9639	
42490.4583333333	77.357	2983.5	
42475.71875	77.396	9639	
42481.6770833333	77.396	11704.5	
42476.7708333333	77.414	3672	
42481.7708333333	77.414	-918	
42488.9375	77.414	4590	
42489.1770833333	77.4483018867925	3672	
42465.7916666667	77.492	6885	
42482.7916666667	77.492	6196.5	
42488.4479166667	77.4971428571429	9868.5	
42489.2604166667	77.5274418604651	6885	
42466.5729166667	77.528	12622.5	
42467.4895833333	77.528	7344	
42483.8020833333	77.528	9639	
42490.8645833333	77.528	5508	
42479.5520833333	77.5321739130435	10786.5	
42471.71875	77.5586206896552	10786.5	
42479.8333333333	77.597	8032.5	
42475.7291666667	77.666	8950.5	
42481.6875	77.666	11475	
42467.78125	77.672	7114.5	
42476.7604166667	77.684	3672	
42481.7604166667	77.684	229.5	
42488.9270833333	77.684	5278.5	
42476.4895833333	77.7123404255319	3901.5	
42487.8333333333	77.723	6655.5	
42464.59375	77.726	13081.5	
42468.6354166667	77.726	11704.5	
42489.3854166667	77.726	11475	
42489.9583333333	77.7513043478261	2983.5	
42489.1875	77.7539622641509	3672	
42468.6875	77.759	12852	
42470.7291666667	77.759	2983.5	
42485.8958333333	77.759	3442.5	
42486.8541666667	77.759	4131	
42470.53125	77.792	2983.5	
42482.4895833333	77.792	10557	
42483.4895833333	77.792	2295	
42486.4895833333	77.792	12852	
42487.53125	77.792	9868.5	
42466.75	77.828	7573.5	
42475.75	77.828	7803	
42489.25	77.9041860465116	6426	
42475.7395833333	77.936	8950.5	
42481.6979166667	77.936	11475	
42476.75	77.954	3213	
42481.75	77.954	1836	
42488.9166666667	77.954	5049	
42489.1979166667	78.0596226415094	4131	
42476.7083333333	78.08	2983.5	
42476.71875	78.08	3213	
42476.7291666667	78.08	3672	
42476.7395833333	78.08	3213	
42481.7083333333	78.08	11704.5	
42481.71875	78.08	10786.5	
42481.7291666667	78.08	9868.5	
42481.7395833333	78.08	5049	
42482.5	78.08	11475	
42482.5104166667	78.08	11245.5	
42482.5208333333	78.08	11016	
42482.53125	78.08	9868.5	
42483.5	78.08	2524.5	
42483.5104166667	78.08	2524.5	
42483.5208333333	78.08	2983.5	
42483.53125	78.08	2983.5	
42485.4791666667	78.08	11934	
42485.4895833333	78.08	12852	
42489.2083333333	78.08	3672	
42489.21875	78.08	4360.5	
42489.2291666667	78.08	5508	
42489.2395833333	78.08	5967	
42489.875	78.08	4131	
42489.8854166667	78.08	3213	
42489.8958333333	78.08	2754	
42489.90625	78.08	3442.5	
42489.9166666667	78.08	3442.5	
42489.9270833333	78.08	3442.5	
42489.9375	78.08	2983.5	
42489.9479166667	78.08	2983.5	
42465.5520833333	78.122	9868.5	
42490.46875	78.122	3442.5	
42466.5833333333	78.185	12622.5	
42467.5	78.185	7803	
42470.5416666667	78.185	2983.5	
42476.625	78.185	2983.5	
42482.5416666667	78.185	10098	
42483.5416666667	78.185	2524.5	
42466.7395833333	78.2	8491.5	
42476.6979166667	78.2	2983.5	
42479.8229166667	78.2	8491.5	
42482.78125	78.2	7114.5	
42488.90625	78.2	5049	
42489.8645833333	78.2	4131	
42464.6041666667	78.221	13311	
42468.6458333333	78.221	11704.5	
42489.3958333333	78.221	10557	
42468.6770833333	78.254	12622.5	
42470.71875	78.254	2983.5	
42485.8854166667	78.254	3442.5	
42486.84375	78.254	4590	
42476.5	78.311	3901.5	
42487.5416666667	78.311	10098	
42465.78125	78.344	6885	
42466.59375	78.41	13311	
42467.5104166667	78.41	8262	
42470.5520833333	78.41	2983.5	
42476.6354166667	78.41	3442.5	
42482.5520833333	78.41	9639	
42483.5520833333	78.41	2524.5	
42466.7291666667	78.425	9639	
42476.6875	78.425	2983.5	
42479.8125	78.425	8032.5	
42482.7708333333	78.425	7114.5	
42488.8958333333	78.425	5508	
42489.8541666667	78.425	4590	
42476.6145833333	78.464	3442.5	
42486.5	78.4832	12852	
42483.7916666667	78.518	9639	
42490.8541666667	78.518	5967	
42479.5625	78.53	10786.5	
42488.4583333333	78.542	10327.5	
42485.5	78.56	12622.5	
42487.8229166667	78.608	6655.5	
42466.6041666667	78.635	13311	
42467.5208333333	78.635	8721	
42470.5625	78.635	2983.5	
42476.6458333333	78.635	3901.5	
42482.5625	78.635	10327.5	
42483.5625	78.635	2524.5	
42466.71875	78.65	10786.5	
42476.6770833333	78.65	2983.5	
42479.8020833333	78.65	8950.5	
42482.7604166667	78.65	7573.5	
42488.8854166667	78.65	6426	
42489.84375	78.65	5049	
42464.6145833333	78.716	13311	
42468.65625	78.716	11704.5	
42489.40625	78.716	11245.5	
42468.6666666667	78.749	11704.5	
42470.7083333333	78.749	2983.5	
42485.875	78.749	3442.5	
42486.8333333333	78.749	5508	
42476.5104166667	78.806	3901.5	
42487.5520833333	78.806	11245.5	
42489.8229166667	78.8284210526316	5967	
42464.7708333333	78.839	7114.5	
42465.7708333333	78.839	6885	
42466.6145833333	78.86	13081.5	
42467.53125	78.86	8721	
42470.5729166667	78.86	3213	
42476.65625	78.86	3901.5	
42482.5729166667	78.86	10327.5	
42483.5729166667	78.86	2524.5	
42466.7083333333	78.875	11475	
