Date	OADryBulbTemperature(NOAA)	ZoneLoadforContainerFPVAV214	
42483.53125	78.08	926.64	
42485.4791666667	78.08	11344.32	
42485.4895833333	78.08	12640.32	
42489.2083333333	78.08	1278.72	
42489.21875	78.08	1682.64	
42489.2291666667	78.08	2488.32	
42489.2395833333	78.08	2723.76	
42489.875	78.08	1594.08	
42489.8854166667	78.08	1088.64	
42489.8958333333	78.08	920.16	
42489.90625	78.08	1134	
42489.9166666667	78.08	1069.2	
42489.9270833333	78.08	1069.2	
42489.9375	78.08	898.56	
42489.9479166667	78.08	898.56	
42465.5520833333	78.122	7430.4	
42490.46875	78.122	1053	
42466.5833333333	78.185	12414.6	
42467.5	78.185	4626.72	
42470.5416666667	78.185	856.44	
42476.625	78.185	884.52	
42482.5416666667	78.185	7840.8	
42483.5416666667	78.185	772.2	
42466.7395833333	78.2	6033.96	
42476.6979166667	78.2	884.52	
42479.8229166667	78.2	5994	
42482.78125	78.2	4118.04	
42488.90625	78.2	2494.8	
42489.8645833333	78.2	1613.52	
42464.6041666667	78.221	12841.2	
42468.6458333333	78.221	11346.48	
42489.3958333333	78.221	9538.56	
42468.6770833333	78.254	11998.8	
42470.71875	78.254	940.68	
42485.8854166667	78.254	1312.2	
42486.84375	78.254	2138.4	
42476.5	78.311	1175.04	
42487.5416666667	78.311	8648.64	
42465.78125	78.344	4050	
42466.59375	78.41	13091.76	
42467.5104166667	78.41	5093.28	
42470.5520833333	78.41	842.4	
42476.6354166667	78.41	1020.6	
42482.5520833333	78.41	7393.68	
42483.5520833333	78.41	760.32	
42466.7291666667	78.425	7711.2	
42476.6875	78.425	884.52	
42479.8125	78.425	5934.6	
42482.7708333333	78.425	4620.24	
42488.8958333333	78.425	2851.2	
42489.8541666667	78.425	2073.6	
42476.6145833333	78.464	1036.8	
42486.5	78.4832	12882.24	
42483.7916666667	78.518	6894.72	
42490.8541666667	78.518	3116.88	
42479.5625	78.53	9492.12	
42488.4583333333	78.542	8310.6	
42485.5	78.56	11998.8	
42487.8229166667	78.608	3695.76	
42466.6041666667	78.635	13279.68	
42467.5208333333	78.635	5745.6	
42470.5625	78.635	898.56	
42476.6458333333	78.635	1156.68	
42482.5625	78.635	8602.2	
42483.5625	78.635	760.32	
42466.71875	78.65	9136.8	
42476.6770833333	78.65	884.52	
42479.8020833333	78.65	6654.96	
42482.7604166667	78.65	5096.52	
42488.8854166667	78.65	3538.08	
42489.84375	78.65	2399.76	
42464.6145833333	78.716	12841.2	
42468.65625	78.716	11126.16	
42489.40625	78.716	10319.4	
42468.6666666667	78.749	11236.32	
42470.7083333333	78.749	870.48	
42485.875	78.749	1198.8	
42486.8333333333	78.749	2825.28	
42476.5104166667	78.806	1156.68	
42487.5520833333	78.806	9684.36	
42489.8229166667	78.8284210526316	3173.04	
42464.7708333333	78.839	4519.8	
42465.7708333333	78.839	4244.4	
42466.6145833333	78.86	12681.36	
42467.53125	78.86	5950.8	
42470.5729166667	78.86	982.8	
42476.65625	78.86	1156.68	
42482.5729166667	78.86	8359.2	
42483.5729166667	78.86	784.08	
42466.7083333333	78.875	10314	
42476.6666666667	78.875	884.52	
42479.7916666667	78.875	6825.6	
42482.75	78.875	6313.68	
42488.875	78.875	4017.6	
42489.8333333333	78.875	2773.44	
42465.5625	78.887	8262	
42490.4791666667	78.887	1175.04	
42489.8125	78.8994736842105	3780	
42467.7708333333	78.932	5060.88	
42489.8020833333	78.9705263157895	4244.4	
42464.625	78.98	12533.4	
42464.6354166667	78.98	11905.92	
42464.6458333333	78.98	13050.72	
42464.65625	78.98	12337.92	
42489.4166666667	78.98	11400.48	
42489.7708333333	79.0781818181818	5832	
42464.6666666667	79.106	12927.6	
42466.625	79.106	12533.4	
42470.5833333333	79.106	982.8	
42482.5833333333	79.106	8173.44	
42483.5833333333	79.106	967.68	
42466.6979166667	79.124	9390.6	
42479.6979166667	79.124	9849.6	
42482.7395833333	79.124	7665.84	
42483.78125	79.124	6667.92	
42485.8645833333	79.124	1224.72	
42476.6041666667	79.184	1088.64	
42479.7083333333	79.211	9542.88	
42479.78125	79.244	7439.04	
42486.8229166667	79.244	3695.76	
42488.8645833333	79.244	4114.8	
42476.5208333333	79.301	1175.04	
42487.5625	79.301	9339.84	
42464.7604166667	79.334	6113.88	
42465.7604166667	79.334	4419.36	
42467.5416666667	79.337	6566.4	
42486.5104166667	79.3472	12942.72	
42464.6770833333	79.376	12177	
42466.6354166667	79.376	11780.64	
42470.59375	79.376	982.8	
42482.59375	79.376	9578.52	
42483.59375	79.376	777.6	
42470.6979166667	79.388	926.64	
42466.6875	79.394	9695.16	
42479.6875	79.394	9901.44	
42482.7291666667	79.394	10054.8	
42483.7708333333	79.394	6023.16	
42485.8541666667	79.394	1710.72	
42490.84375	79.508	3144.96	
42479.5729166667	79.5278260869565	9282.6	
42488.46875	79.532	8125.92	
42485.5104166667	79.5885714285714	10638	
42487.8125	79.598	3659.04	
42464.6875	79.646	11849.76	
42466.6458333333	79.646	11664	
42470.6041666667	79.646	898.56	
42482.6041666667	79.646	9684.36	
42483.6041666667	79.646	829.44	
42489.78125	79.6485714285714	5177.52	
42465.5729166667	79.652	8553.6	
42490.4895833333	79.652	1101.6	
42466.6770833333	79.664	10478.16	
42479.6770833333	79.664	10152	
42482.71875	79.664	10531.08	
42483.7604166667	79.664	4914	
42485.84375	79.664	1769.04	
42489.7916666667	79.682	4734.72	
42479.71875	79.706	8991	
42479.7708333333	79.739	7129.08	
42486.8125	79.739	4218.48	
42488.8541666667	79.739	4734.72	
42476.53125	79.796	1175.04	
42487.5729166667	79.796	9593.64	
42489.7604166667	79.8145454545455	6114.96	
42464.75	79.829	6570.72	
42465.75	79.829	5096.52	
42476.59375	79.904	1088.64	
42466.65625	79.916	10685.52	
42470.6145833333	79.916	1036.8	
42482.6145833333	79.916	10465.2	
42483.6145833333	79.916	912.6	
42466.6666666667	79.934	10213.56	
42479.6666666667	79.934	9492.12	
42482.7083333333	79.934	11511.72	
42483.75	79.934	3883.68	
42485.8333333333	79.934	2052	
42464.7083333333	80.06	12903.84	
42464.7291666667	80.06	8445.6	
42465.5833333333	80.06	9091.44	
42465.59375	80.06	10501.92	
42465.6041666667	80.06	10024.56	
42465.6145833333	80.06	9828	
42482.625	80.06	9843.12	
42482.6354166667	80.06	10107.72	
42482.6458333333	80.06	10319.4	
42482.65625	80.06	9849.6	
42482.6666666667	80.06	9953.28	
42482.6770833333	80.06	11583	
42482.6875	80.06	11505.24	
42482.6979166667	80.06	11562.48	
42483.625	80.06	828.36	
42483.6354166667	80.06	912.6	
42483.6458333333	80.06	898.56	
42483.65625	80.06	912.6	
42489.4270833333	80.06	12337.92	
42489.75	80.06	6607.44	
42467.5520833333	80.102	7076.16	
42470.6875	80.153	898.56	
42465.625	80.165	9290.16	
42476.5416666667	80.165	1175.04	
42479.5833333333	80.165	11126.16	
42483.6666666667	80.165	912.6	
42490.5	80.165	1028.16	
42465.7395833333	80.18	6033.96	
42479.65625	80.18	10368	
42483.7395833333	80.18	2920.32	
42467.7604166667	80.192	6073.92	
42479.7291666667	80.201	8080.56	
42486.5208333333	80.2112	12496.68	
42479.7604166667	80.234	7306.2	
42486.8020833333	80.234	3920.4	
42488.84375	80.234	5177.52	
42470.625	80.291	898.56	
42487.5833333333	80.291	9028.8	
42489.4375	80.3511764705882	12058.2	
42465.6354166667	80.39	8648.64	
42476.5520833333	80.39	1036.8	
42479.59375	80.39	11998.8	
42483.6770833333	80.39	898.56	
42490.5104166667	80.39	1028.16	
42465.7291666667	80.405	7665.84	
42479.6458333333	80.405	11016	
42483.7291666667	80.405	2592	
42485.8229166667	80.444	2518.56	
42490.8333333333	80.498	3353.4	
42488.4791666667	80.522	8743.68	
42487.8020833333	80.588	3855.6	
42465.6458333333	80.615	9486.72	
42476.5625	80.615	1020.6	
42479.6041666667	80.615	10530	
42483.6875	80.615	912.6	
42490.5208333333	80.615	1261.44	
42485.5208333333	80.6171428571429	10638	
42476.5833333333	80.624	1088.64	
42465.71875	80.63	9187.56	
42479.6354166667	80.63	11880	
42483.71875	80.63	2233.44	
42479.7395833333	80.696	8034.12	
42479.75	80.729	7941.24	
42486.7916666667	80.729	4276.8	
42488.8333333333	80.729	6197.04	
42489.4479166667	80.7482352941176	10932.84	
42489.7395833333	80.78	7575.12	
42470.6354166667	80.786	898.56	
42487.59375	80.786	9745.92	
42465.65625	80.84	9745.92	
42476.5729166667	80.84	1105.92	
42479.6145833333	80.84	10005.12	
42483.6979166667	80.84	912.6	
42490.53125	80.84	1261.44	
42465.7083333333	80.855	10905.84	
42479.625	80.855	11291.4	
42483.7083333333	80.855	1487.16	
42467.5625	80.867	7745.76	
42470.6770833333	80.918	884.52	
42465.6666666667	80.96	9538.56	
42465.6770833333	80.96	9227.52	
42465.6875	80.96	9896.04	
42465.6979166667	80.96	10266.48	
42485.53125	80.96	11007.36	
42489.7291666667	80.9884210526316	8452.08	
42485.8125	81.164	2799.36	
42485.5416666667	81.191	10800	
42490.5416666667	81.191	1118.88	
42486.5520833333	81.268	10212.48	
42470.6458333333	81.281	967.68	
42487.6041666667	81.281	10044	
42488.8229166667	81.368	7040.52	
42490.8229166667	81.368	2721.6	
42486.53125	81.3714285714286	10372.32	
42489.71875	81.4147368421053	9745.92	
42467.75	81.452	6781.32	
42486.78125	81.488	4734.72	
42488.4895833333	81.512	9331.2	
42487.7916666667	81.578	4082.4	
42467.5729166667	81.632	8395.92	
42489.4583333333	81.6472727272727	11047.32	
42470.6666666667	81.683	829.44	
42485.5520833333	81.686	10638	
42490.5520833333	81.686	1244.16	
42470.65625	81.776	816.48	
42487.6145833333	81.776	8127	
42489.7083333333	81.8410526315789	10005.12	
42485.8020833333	81.884	3598.56	
42486.5625	81.928	12681.36	
42467.7083333333	82.04	13296.96	
42467.71875	82.04	11897.28	
42467.7291666667	82.04	9389.52	
42467.7395833333	82.04	7616.16	
42486.5416666667	82.04	10425.24	
42488.8125	82.133	7662.6	
42490.8125	82.133	3265.92	
42467.5833333333	82.145	8644.32	
42487.625	82.145	8034.12	
42467.6979166667	82.16	13954.68	
42487.78125	82.16	4631.04	
42485.5625	82.181	10854	
42490.5625	82.181	1261.44	
42488.5	82.271	10152	
42467.59375	82.37	9290.16	
42487.6354166667	82.37	7704.72	
42467.6875	82.385	13296.96	
42487.7708333333	82.385	5361.12	
42486.7708333333	82.478	5250.96	
42489.4895833333	82.4875675675676	10951.2	
42486.5729166667	82.588	12866.04	
42467.6041666667	82.595	10530	
42487.6458333333	82.595	8220.96	
42485.7916666667	82.604	4017.6	
42467.6770833333	82.61	12117.6	
42487.7604166667	82.61	5167.8	
42489.6979166667	82.64	10044	
42485.5729166667	82.676	10638	
42490.5729166667	82.676	1261.44	
42489.4791666667	82.7064864864865	10368	
42488.5104166667	82.766	8793.36	
42467.6145833333	82.82	11175.84	
42487.65625	82.82	10795.68	
42467.6666666667	82.835	11071.08	
42487.75	82.835	6652.8	
42488.8020833333	82.898	7801.92	
42490.8020833333	82.898	2721.6	
42489.46875	82.9254054054054	10005.12	
42467.625	82.94	11276.28	
42467.6354166667	82.94	11119.68	
42467.6458333333	82.94	11236.32	
42467.65625	82.94	10160.64	
42487.6666666667	82.94	11464.2	
42487.6770833333	82.94	10206	
42487.6875	82.94	9590.4	
42487.6979166667	82.94	9694.08	
42487.7083333333	82.94	8650.8	
42487.71875	82.94	8699.4	
42487.7291666667	82.94	8883	
42487.7395833333	82.94	7894.8	
42489.5	82.94	11007.36	
42489.5104166667	82.94	10530	
42489.5208333333	82.94	11676.96	
42489.53125	82.94	10638	
42490.5833333333	83.066	1028.16	
42486.5833333333	83.171	12474	
42489.6875	83.1875	9849.6	
42488.5208333333	83.261	8363.52	
42489.5416666667	83.2686956521739	11547.36	
42485.5833333333	83.297	10800	
42490.59375	83.336	1118.88	
42485.78125	83.348	4040.28	
42486.7604166667	83.468	5346	
42489.6770833333	83.525	9849.6	
42490.6041666667	83.606	1175.04	
42488.7916666667	83.663	8699.4	
42490.7916666667	83.663	2721.6	
42486.59375	83.666	11566.8	
42488.53125	83.756	7801.92	
42489.6666666667	83.8625	9240.48	
42490.6145833333	83.876	1101.6	
42489.5520833333	83.9730434782609	9843.12	
42489.5625	84.02	8893.8	
42489.5729166667	84.02	8312.76	
42490.625	84.02	1118.88	
42490.6354166667	84.02	1468.8	
42490.6458333333	84.02	1468.8	
42490.65625	84.02	1486.08	
42485.59375	84.062	11016	
42485.7708333333	84.113	4769.28	
42490.78125	84.14	2695.68	
42486.6041666667	84.161	12072.24	
42488.5416666667	84.251	7709.04	
42489.5833333333	84.251	9486.72	
42490.6666666667	84.251	2008.8	
42488.78125	84.284	8748	
42489.65625	84.284	9339.84	
42490.7708333333	84.365	2583.36	
42486.75	84.458	6073.92	
42490.7604166667	84.59	2695.68	
42486.6145833333	84.656	12533.4	
42488.5520833333	84.746	8173.44	
42489.59375	84.746	10206	
42490.6770833333	84.746	2109.24	
42488.7708333333	84.779	8553.6	
42489.6458333333	84.779	10001.88	
42490.75	84.815	2970	
42485.6041666667	84.827	12355.2	
42485.7604166667	84.878	5096.52	
42486.625	84.92	12072.24	
42486.6354166667	84.92	12188.88	
42486.6458333333	84.92	11838.96	
42486.65625	84.92	11791.44	
42486.6666666667	84.92	11291.4	
42486.6770833333	84.92	10152	
42486.6875	84.92	12592.8	
42486.6979166667	84.92	12519.36	
42486.7083333333	84.92	11390.76	
42486.71875	84.92	9948.96	
42486.7291666667	84.92	7704.72	
42486.7395833333	84.92	6739.2	
42490.7395833333	85.064	2862	
42488.5625	85.241	9088.2	
42489.6041666667	85.241	10314	
42490.6875	85.241	2008.8	
42488.7604166667	85.274	7620.48	
42489.6354166667	85.274	11333.52	
42490.7291666667	85.334	2747.52	
42485.6145833333	85.592	13184.64	
42490.71875	85.604	2583.36	
42485.75	85.643	6484.32	
42488.5729166667	85.736	9631.44	
42489.6145833333	85.736	10319.4	
42490.6979166667	85.736	2177.28	
42488.75	85.769	8030.88	
42489.625	85.769	10266.48	
42490.7083333333	85.874	2086.56	
42485.625	86.126	13173.84	
42488.5833333333	86.126	8505	
42485.7395833333	86.144	7128	
42488.7395833333	86.144	7888.32	
42485.6354166667	86.396	12804.48	
42488.59375	86.396	8629.2	
42485.7291666667	86.414	7711.2	
42488.7291666667	86.414	8030.88	
42485.6458333333	86.666	12156.48	
42488.6041666667	86.666	7709.04	
42485.71875	86.684	9790.2	
42488.71875	86.684	8407.8	
42485.65625	86.936	11838.96	
42488.6145833333	86.936	7173.36	
42485.7083333333	86.954	10838.88	
42488.7083333333	86.954	7302.96	
42485.6666666667	87.08	10160.64	
42485.6770833333	87.08	9644.4	
42485.6875	87.08	9593.64	
42485.6979166667	87.08	10530	
42488.625	87.08	7711.2	
42488.6354166667	87.08	7040.52	
42488.6458333333	87.08	7040.52	
42488.65625	87.08	7212.24	
42488.6666666667	87.08	7257.6	
42488.6770833333	87.08	7439.04	
42488.6875	87.08	7439.04	
42488.6979166667	87.08	7569.72	
