Date	AHU21MixedAirTemp	AHU21SupplyAirTemp	OptimalSupplyAirTempEx2	OptimalSupplyAirTempEx3	OptimalSupplyAirTempEx3RoomTemps	OptimalSupplyAirTempEx2RoomTemps	MinimumDischargeTempforAHU21	
42683.40625	70.53	49.6	50.5	50.625	58	55.875	58
42683.4166666667	70.37	48.64	53.625	53.625	58.375	55.25	59
42683.4270833333	70.31	48.59	54.875	54.875	57.375	55.25	57.375
42683.4375	70.19	50.77	53.625	53.625	55.75	54.875	55.75
42683.4479166667	70.44	58.81	50	50	56	53.75	56
42683.4583333333	70.67	60.57	50.375	50.375	57	56.875	57
42683.46875	70.77	58.97	50	50	58.25	58.25	58.25
42683.4791666667	70.86	57.59	54.875	54.875	59	59	59
42683.4895833333	70.73	53	56.125	56.125	58	58	58
42683.5	70.49	51.6	54.875	54.875	56	56	56
42683.5104166667	70.36	50.42	53.75	53.75	53.75	53.75	53.75
42683.5208333333	70.39	56.77	53.75	53.75	53.75	53.75	53.75
42683.53125	70.67	60.13	53.5	53.5	53.5	53.5	53.5
42683.5416666667	70.79	54.99	53.25	53.25	53.25	53.25	53.25
42683.5520833333	70.52	49.68	53.25	53.25	53.25	53.25	53.25
42683.5625	70.41	49.32	54.25	54.25	54.25	53.75	54.25
42683.5729166667	70.37	51.98	54.375	54.375	54.375	54.375	54.375
42683.5833333333	70.42	56.77	50	50	55.5	54.5	55.5
42683.59375	70.77	60.28	50	50	55.25	55.25	55.25
42683.6041666667	70.81	52.06	53.625	53.625	55.25	55.25	55.25
42683.6145833333	70.61	49.9	54.875	54.875	55	55	55
42683.625	70.52	49.2	54.25	54.25	54.5	54.5	54.5
42683.6354166667	70.41	52.75	53.75	53.75	53.75	53.75	53.75
42683.6458333333	70.59	58.31	53.75	53.75	53.75	53.75	53.75
42683.65625	70.83	60.06	53.75	53.75	53.75	53.75	53.75
42683.6666666667	70.92	54.27	53.75	53.75	53.75	53.75	53.75
42683.6770833333	70.72	50.24	53.625	53.625	54	54	54
42683.6875	70.53	49.36	54.5	54.5	54.5	53.5	54.5
42683.6979166667	70.39	49.16	55	55	55	53.5	55
42683.7083333333	70.42	52.49	54.875	54.875	55.5	54.625	55.5
42683.71875	70.52	56.11	53.625	53.75	58	57.875	58
42683.7291666667	70.66	56.99	53.625	53.75	58.875	58.875	58.875
42683.7395833333	70.56	51.06	53.625	54.75	60.25	60.25	60.25
42683.75	70.29	49.78	53.625	54	59.875	58.375	60
42683.7604166667	70.21	50.51	53.75	57.375	61.625	59.625	62.5
42683.7708333333	70.24	56.81	58.75	61.875	64.875	63.875	65.5
42683.78125	70.39	59.87	58.75	62.25	65.125	64.25	66
42683.7916666667	70.42	59.18	59.375	61.375	65.25	64	66.125
42683.8020833333	70.47	57.02	58.75	61.125	65.125	63.875	66
42683.8125	70.28	54.13	59.875	60.5	64.875	63.25	66
42683.8229166667	70	53.91	60.5	61.375	65.375	63.625	66.375
42683.8333333333	70.13	56.86	61.125	62.125	65.75	64.125	66.5
42683.84375	70.21	60.49	61.125	62.125	65.75	64.375	66.25
42683.8541666667	70.25	58.51	60	62.75	66	65.125	66.375
42683.8645833333	nan	nan	58.75	62.5	65.75	64.875	66.25
42683.875	nan	nan	58.75	62.25	nan	nan	66.125
42683.8854166667	nan	nan	58.75	62.5	nan	nan	66.375
42683.8958333333	nan	nan	58.75	62.625	nan	nan	66.5
42683.90625	nan	nan	57.5	62.375	nan	nan	66.5
42683.9166666667	nan	nan	58.375	63	nan	nan	66.5
42683.9270833333	nan	nan	59.25	63.375	nan	nan	66.625
42683.9375	nan	nan	60.25	63.875	nan	nan	66.875
42683.9479166667	nan	nan	60.5	63.875	nan	nan	67
42683.9583333333	nan	nan	61.125	64.25	nan	nan	67.25
42683.96875	nan	nan	61.25	64.375	nan	nan	67.375
42683.9791666667	nan	nan	61	64.125	nan	nan	67.25
42683.9895833333	nan	nan	61.5	64.375	nan	nan	67.375
42684	70.07	59.47	62.875	64.75	66.125	66	67.25
42684.0104166667	69.94	58.07	nan	nan	nan	nan	nan
42684.0208333333	69.99	58.26	62.375	62.375	65.625	63.75	66.5
42684.03125	69.82	59.19	60	62.25	66	64.5	66.875
42684.0416666667	69.95	59.22	60	64	66.5	65.5	67.375
42684.0520833333	69.85	59.11	60	63.875	66.625	65.75	67.25
42684.0625	69.92	59.1	60.625	64.375	66.75	66	67.5
42684.0729166667	69.85	59.53	60.75	64.375	66.625	66	67.25
42684.0833333333	69.84	59.17	63.25	65	66.375	66.25	67.25
42684.09375	69.91	58.32	63.25	65.125	66.375	66.25	67.375
42684.1041666667	69.79	58.2	63.25	65.125	66.5	66.25	67.5
42684.1145833333	69.91	59.77	63.25	65.125	66.5	66.25	67.5
42684.125	69.79	59.82	63.5	65.25	66.75	66.625	67.5
42684.1354166667	69.84	58.77	63.25	65	66.375	66.25	67.375
42684.1458333333	69.72	58.52	62.875	64.75	66.125	66	67.25
42684.15625	69.74	58.67	62.625	64.625	66	65.75	67.125
42684.1666666667	69.83	58.51	63	64.875	66.25	66	67.375
42684.1770833333	69.67	59.06	63	65	66.25	65.875	67.5
42684.1875	69.72	59.11	63.25	65.25	66.375	65.875	67.75
42684.1979166667	69.76	59.16	63.625	65.5	66.5	65.875	68
42684.2083333333	69.6	59.32	63.75	65.75	67	66.625	68
42684.21875	69.7	59.13	64	65.875	67.125	66.75	68
42684.2291666667	69.64	59.12	63.5	65.5	66.75	66.25	67.75
42684.2395833333	69.58	58.94	62.5	64.625	65.875	65.375	67.25
42684.25	69.53	58.95	64.125	65.375	66.375	66.25	67.5
42684.2604166667	69.49	58.85	63.375	64.875	66	65.75	67
42684.2708333333	69.46	58.9	63.25	65.25	66.25	65.625	67.5
42684.28125	69.42	58.94	62.25	64.625	66	65.125	67.25
42684.2916666667	69.41	59.02	62	64.5	65.75	64.75	67.25
42684.3020833333	69.47	59.13	62.25	64.75	65.875	65	67.5
42684.3125	69.61	58.98	61.625	64.5	65.875	65	67.5
42684.3229166667	69.37	58.67	61.75	64.625	66.25	65.625	67.5
42684.3333333333	69.56	59.24	59.75	63.5	65.875	65.375	66.5
42684.34375	69.82	59.36	61.125	64.125	66.125	66	66.5
42684.3541666667	70.03	59.99	60.625	63.875	66.25	66.5	66.5
42684.3645833333	70.28	58.17	60.75	64	66.5	66.5	66.5
42684.375	70.37	58.65	58.5	62.25	65.375	65.375	66
42684.3854166667	70.58	59.65	56.625	60.625	64.75	64.75	65.375
42684.3958333333	70.58	59.21	53.5	59.125	63.875	63.75	64.5
42684.40625	70.82	58.9	53.5	58.75	63.75	64	64.25
42684.4166666667	70.59	55.75	52.25	56.125	62.25	62.125	62.625
42684.4270833333	70.65	58.58	50	54.875	61.75	61.75	61.75
42684.4375	70.86	55.04	52.25	53.75	61.5	61.5	61.5
42684.4479166667	70.62	50.56	52.25	52.5	60.625	59.875	60.75
42684.4583333333	70.28	48.98	50.375	52	60	58.25	60.5
42684.46875	70.26	57.25	50.375	52.5	59.75	57.75	60.875
42684.4791666667	70.48	61.76	54.875	55	61.25	60	61.25
42684.4895833333	70.74	58.49	56.125	56.25	62	60.625	62.25
42684.5	70.83	58.14	56.125	56.25	62.125	60.875	62.25
42684.5104166667	70.71	55.25	55.5	55.625	62	60.125	62.5
42684.5208333333	70.67	55.38	56.125	56.125	60.25	59.125	60.25
42684.53125	70.72	56.77	54.875	55	59.625	59	59.625
42684.5416666667	70.76	54.42	54.875	55	59.5	58.625	59.5
42684.5520833333	70.65	52.44	54.875	54.875	59.75	58.375	59.75
42684.5625	70.47	50.26	56.125	56.125	59.5	57.625	59.5
42684.5729166667	70.37	49.91	54.875	54.875	59.75	58.25	59.75
42684.5833333333	70.37	49.46	55.5	55.5	60.25	57.75	60.25
42684.59375	70.54	56.88	56.125	56.125	61	59.75	61
42684.6041666667	70.7	53.43	56.125	56.25	61.5	60.375	61.5
42684.6145833333	70.69	50.14	57.375	57.5	61.75	59.375	62.5
42684.625	70.49	51.62	56.125	56.125	58.25	55.75	58.25
42684.6354166667	70.52	58.07	54	54	54	54	54
42684.6458333333	70.71	55.13	54.875	54.875	58	58	58
42684.65625	70.53	50.17	57.375	57.375	61.75	60.25	62
42684.6666666667	70.5	49.4	57.375	57.375	59.25	57.25	59.25
