Date	FPVAV211DMPRCOMD	FPVAV211AIRVOLUME	
42430.6145833333	48	372	
42431.59375	48	372	
42431.65625	48	368	
42432.5729166667	48	376	
42432.59375	48	376	
42432.8229166667	48	364	
42433.3958333333	48	384	
42436.6979166667	48	376	
42436.75	48	380	
42437.6145833333	48	384	
42439.6145833333	48	380	
42444.21875	48	380	
42444.4479166667	48	372	
42444.4895833333	48	380	
42445.375	48	364	
42446.375	48	356	
42446.4583333333	48	368	
42447.375	48	356	
42447.4479166667	48	384	
42447.5208333333	48	388	
42447.5520833333	48	364	
42457.7291666667	48	376	
42457.75	48	368	
42458.5208333333	48	384	
42459.3958333333	48	376	
42464.6770833333	48	384	
42466.5729166667	48	368	
42466.6979166667	48	368	
42467.4583333333	48	380	
42467.46875	48	376	
42467.4895833333	48	376	
42468.875	48	368	
42471.5104166667	48	376	
42471.5208333333	48	380	
42471.8229166667	48	384	
42471.875	48	360	
42472.5416666667	48	372	
42472.875	48	356	
42474.5729166667	48	376	
42478.46875	48	372	
42478.5520833333	48	380	
42478.875	48	372	
42480.8229166667	48	384	
42485.4479166667	48	368	
42486.4479166667	48	380	
42486.5	48	372	
42486.5104166667	48	372	
42486.8958333333	48	384	
42486.9375	48	388	
42486.9479166667	48	376	
42488.4479166667	48	368	
42489.0729166667	48	380	
42489.1041666667	48	372	
42489.34375	48	376	
42494.8125	48	376	
42502.9479166667	48	388	
42506.2604166667	48	368	
42506.8645833333	48	380	
42506.8854166667	48	372	
42507.5416666667	48	372	
42507.5833333333	48	368	
42507.7291666667	48	376	
42507.8854166667	48	376	
42508.4791666667	48	380	
42509.21875	48	368	
42509.6979166667	48	384	
42510.4583333333	48	384	
42510.4791666667	48	388	
42514.7604166667	48	372	
42515.7291666667	48	368	
42516.3541666667	48	372	
42516.4583333333	48	376	
42521.40625	48	368	
42397.7291666667	48.4	368	
42411.6145833333	48.4	376	
42422.6770833333	48.4	380	
42429.5520833333	48.4	384	
42429.65625	48.4	376	
42432.4166666667	48.4	384	
42432.5833333333	48.4	384	
42433.5	48.4	380	
42433.5208333333	48.4	372	
42437.5208333333	48.4	380	
42437.6041666667	48.4	392	
42437.84375	48.4	396	
42443.5729166667	48.4	372	
42443.8854166667	48.4	392	
42444.4583333333	48.4	380	
42446.3541666667	48.4	380	
42452.3958333333	48.4	384	
42452.5	48.4	380	
42453.59375	48.4	376	
42457.6875	48.4	376	
42458.4479166667	48.4	380	
42460.21875	48.4	388	
42460.3645833333	48.4	380	
42465.8541666667	48.4	380	
42466.8020833333	48.4	384	
42467.875	48.4	364	
42468.4479166667	48.4	380	
42472.4270833333	48.4	380	
42472.53125	48.4	384	
42473.59375	48.4	372	
42475.875	48.4	368	
42478.6145833333	48.4	384	
42481.5	48.4	380	
42485.8854166667	48.4	384	
42486.5208333333	48.4	376	
42487.7291666667	48.4	372	
42487.8958333333	48.4	384	
42488.75	48.4	376	
42492.78125	48.4	380	
42494.3645833333	48.4	388	
42496.9166666667	48.4	388	
42499.9270833333	48.4	396	
42501.9479166667	48.4	388	
42506.4479166667	48.4	388	
42510.5104166667	48.4	388	
42510.6770833333	48.4	384	
42514.8958333333	48.4	384	
42514.90625	48.4	376	
42515.5416666667	48.4	380	
42515.5833333333	48.4	372	
42515.6458333333	48.4	384	
42515.7604166667	48.4	380	
42516.4270833333	48.4	372	
42516.65625	48.4	380	
42520.9166666667	48.4	384	
42394.6770833333	48.8	380	
42422.6875	48.8	384	
42429.5	48.8	380	
42430.4479166667	48.8	384	
42431.5833333333	48.8	384	
42432.4270833333	48.8	380	
42436.6875	48.8	384	
42440.4791666667	48.8	388	
42440.6979166667	48.8	376	
42443.4895833333	48.8	380	
42445.7916666667	48.8	392	
42446.4375	48.8	396	
42457.6666666667	48.8	396	
42457.7395833333	48.8	396	
42458.4583333333	48.8	388	
42459.59375	48.8	384	
42460.4166666667	48.8	392	
42461.5520833333	48.8	388	
42461.5729166667	48.8	392	
42461.5833333333	48.8	388	
42461.6041666667	48.8	388	
42464.3854166667	48.8	380	
42464.40625	48.8	388	
42464.8333333333	48.8	392	
42466.7604166667	48.8	384	
42467.6770833333	48.8	388	
42467.8645833333	48.8	388	
42468.6041666667	48.8	392	
42468.6666666667	48.8	380	
42468.8229166667	48.8	388	
42474.78125	48.8	380	
42474.7916666667	48.8	392	
42475.5520833333	48.8	388	
42475.5833333333	48.8	376	
42478.6666666667	48.8	388	
42478.8229166667	48.8	384	
42479.40625	48.8	376	
42486.4270833333	48.8	392	
42486.4895833333	48.8	380	
42486.8854166667	48.8	388	
42487.3645833333	48.8	392	
42487.6979166667	48.8	376	
42487.7708333333	48.8	380	
42502.9375	48.8	396	
42506.4375	48.8	384	
42506.6458333333	48.8	384	
42507.5729166667	48.8	376	
42507.6458333333	48.8	384	
42508.8125	48.8	392	
42509.7083333333	48.8	384	
42510.46875	48.8	396	
42515.4166666667	48.8	380	
42515.6145833333	48.8	380	
42515.65625	48.8	388	
42515.6979166667	48.8	380	
42515.9270833333	48.8	388	
42515.9375	48.8	392	
42516.625	48.8	392	
42516.6666666667	48.8	392	
42516.875	48.8	4	
42520.5520833333	48.8	392	
42520.9270833333	48.8	380	
42430.5208333333	49.2	396	
42430.6666666667	49.2	388	
42433.5104166667	49.2	376	
42436.7395833333	49.2	376	
42437.5520833333	49.2	384	
42437.6979166667	49.2	392	
42443.4270833333	49.2	384	
42443.4375	49.2	400	
42444.53125	49.2	384	
42447.3541666667	49.2	384	
42447.4791666667	49.2	388	
42453.7395833333	49.2	380	
42459.4479166667	49.2	384	
42461.6145833333	49.2	384	
42464.3958333333	49.2	392	
42464.4895833333	49.2	384	
42466.5833333333	49.2	384	
42467.4791666667	49.2	392	
42468.3854166667	49.2	388	
42471.4583333333	49.2	388	
42471.53125	49.2	380	
42474.5208333333	49.2	384	
42474.5833333333	49.2	384	
42474.6041666667	49.2	380	
42478.53125	49.2	388	
42479.4375	49.2	384	
42480.5833333333	49.2	376	
42480.59375	49.2	384	
42480.8125	49.2	396	
42481.6458333333	49.2	388	
42485.4375	49.2	396	
42487.75	49.2	380	
42487.8229166667	49.2	388	
42487.875	49.2	392	
42488.5520833333	49.2	384	
42488.65625	49.2	384	
42492.4270833333	49.2	384	
42492.53125	49.2	388	
42492.5416666667	49.2	388	
42492.5520833333	49.2	392	
42492.7708333333	49.2	388	
42494.3541666667	49.2	380	
42494.78125	49.2	376	
42501.9375	49.2	400	
42506.5208333333	49.2	384	
42506.5625	49.2	392	
42506.5729166667	49.2	384	
42507.3541666667	49.2	380	
42507.4895833333	49.2	388	
42507.7604166667	49.2	388	
42508.5208333333	49.2	380	
42509.7395833333	49.2	380	
42510.3854166667	49.2	392	
42510.53125	49.2	396	
42514.7708333333	49.2	388	
42515.6770833333	49.2	384	
42515.6875	49.2	388	
42515.7708333333	49.2	384	
42515.78125	49.2	392	
42515.9166666667	49.2	388	
42516.6041666667	49.2	380	
42516.71875	49.2	388	
42521.4270833333	49.2	388	
42394.7083333333	49.6	388	
42429.6458333333	49.6	388	
42432.4375	49.6	388	
42432.4479166667	49.6	388	
42436.65625	49.6	396	
42437.78125	49.6	392	
42439.6354166667	49.6	392	
42443.5416666667	49.6	388	
42446.2083333333	49.6	392	
42450.625	49.6	388	
42451.6354166667	49.6	396	
42452.8229166667	49.6	404	
42454.6354166667	49.6	388	
42459.4583333333	49.6	392	
42459.6041666667	49.6	392	
42461.5104166667	49.6	396	
42467.5	49.6	400	
42468.375	49.6	376	
42474.6145833333	49.6	396	
42478.5208333333	49.6	384	
42478.59375	49.6	388	
42481.65625	49.6	396	
42486.46875	49.6	388	
42487.8125	49.6	392	
42487.8541666667	49.6	396	
42487.8854166667	49.6	388	
42488.4583333333	49.6	384	
42488.4895833333	49.6	400	
42488.6458333333	49.6	400	
42488.7395833333	49.6	396	
42488.78125	49.6	404	
42489.0625	49.6	404	
42492.6666666667	49.6	392	
42492.71875	49.6	392	
42492.7291666667	49.6	392	
42492.7395833333	49.6	392	
42494.7708333333	49.6	392	
42499.9166666667	49.6	404	
42502.4895833333	49.6	392	
42502.5208333333	49.6	400	
42506.625	49.6	400	
42507.4791666667	49.6	396	
42514.6041666667	49.6	384	
42514.6666666667	49.6	392	
42515.4270833333	49.6	388	
42515.4583333333	49.6	396	
42515.5208333333	49.6	396	
42515.53125	49.6	392	
42515.59375	49.6	388	
42515.6041666667	49.6	388	
42515.625	49.6	380	
42515.7083333333	49.6	388	
42515.71875	49.6	384	
42515.9479166667	49.6	392	
42520.8958333333	49.6	400	
42411.34375	50	4	
42429.46875	50	392	
42429.6354166667	50	392	
42432.40625	50	392	
42433.53125	50	388	
42436.5	50	400	
42437.5416666667	50	388	
42437.625	50	392	
42440.6875	50	400	
42440.78125	50	396	
42444.46875	50	400	
42444.5	50	396	
42447.5104166667	50	392	
42451.6145833333	50	388	
42451.625	50	392	
42451.7708333333	50	408	
42458.7916666667	50	396	
42460.875	50	372	
42464.6458333333	50	400	
42465.5833333333	50	392	
42465.7395833333	50	392	
42466.6041666667	50	392	
42467.4479166667	50	396	
42468.3958333333	50	408	
42468.4791666667	50	396	
42471.59375	50	404	
42472.5	50	396	
42481.5104166667	50	396	
42487.8645833333	50	392	
42488.7604166667	50	392	
42488.7916666667	50	392	
42492.7083333333	50	396	
42495.9791666667	50	368	
42496.0416666667	50	352	
42507.8645833333	50	392	
42510.8125	50	392	
42514.5520833333	50	380	
42514.5625	50	388	
42514.65625	50	388	
42514.8854166667	50	396	
42515.4375	50	392	
42515.90625	50	400	
42520.6145833333	50	404	
42520.90625	50	392	
42429.625	50.4	400	
42432.4583333333	50.4	400	
42444.4791666667	50.4	400	
42446.4166666667	50.4	396	
42446.46875	50.4	400	
42451.6458333333	50.4	404	
42459.6145833333	50.4	408	
42459.8125	50.4	400	
42466.7916666667	50.4	408	
42468.8125	50.4	408	
42480.6354166667	50.4	400	
42481.6666666667	50.4	404	
42482.0208333333	50.4	368	
42485.5	50.4	396	
42486.4375	50.4	396	
42487.84375	50.4	400	
42488.46875	50.4	396	
42488.5625	50.4	392	
42488.6354166667	50.4	400	
42492.625	50.4	400	
42492.7604166667	50.4	404	
42495.9375	50.4	368	
42495.96875	50.4	368	
42496	50.4	372	
42496.15625	50.4	368	
42496.1666666667	50.4	368	
42496.25	50.4	368	
42500.3854166667	50.4	396	
42501.0625	50.4	368	
42501.1458333333	50.4	368	
42501.9270833333	50.4	404	
42502.9270833333	50.4	404	
42506.8541666667	50.4	408	
42507.5625	50.4	392	
42507.8020833333	50.4	400	
42507.84375	50.4	400	
42508.5104166667	50.4	404	
42510.5208333333	50.4	396	
42515.6354166667	50.4	388	
42515.6666666667	50.4	388	
42411.6354166667	50.8	392	
42432.5625	50.8	408	
42432.78125	50.8	400	
42436.5833333333	50.8	396	
42436.6145833333	50.8	404	
42437.7708333333	50.8	404	
42443.5833333333	50.8	400	
42444.5520833333	50.8	396	
42445.46875	50.8	400	
42445.78125	50.8	404	
42446.8020833333	50.8	364	
42452.5833333333	50.8	404	
42458.7708333333	50.8	408	
42458.78125	50.8	412	
42465.5520833333	50.8	404	
42465.6041666667	50.8	404	
42467.6666666667	50.8	408	
42467.8541666667	50.8	412	
42468.5833333333	50.8	404	
42468.65625	50.8	404	
42471.8125	50.8	404	
42472.75	50.8	412	
42474.53125	50.8	400	
42475.7708333333	50.8	400	
42478.4791666667	50.8	404	
42478.65625	50.8	408	
42478.6770833333	50.8	396	
42481.5208333333	50.8	408	
42481.5729166667	50.8	408	
42481.9479166667	50.8	372	
42481.9583333333	50.8	368	
42481.96875	50.8	368	
42482.03125	50.8	368	
42482.0416666667	50.8	364	
42485.4583333333	50.8	408	
42487.7604166667	50.8	404	
42487.8333333333	50.8	396	
42489.3541666667	50.8	404	
42492.6770833333	50.8	404	
42495.9166666667	50.8	380	
42495.9270833333	50.8	368	
42495.9479166667	50.8	376	
42495.9583333333	50.8	372	
42495.9895833333	50.8	368	
42496.0520833333	50.8	368	
42496.0625	50.8	364	
42496.0729166667	50.8	368	
42499.90625	50.8	412	
42501.0729166667	50.8	368	
42501.0833333333	50.8	364	
42501.1145833333	50.8	368	
42501.2291666667	50.8	372	
42501.2395833333	50.8	368	
42501.25	50.8	372	
42501.28125	50.8	368	
42502.53125	50.8	392	
42503.3541666667	50.8	404	
42506.5104166667	50.8	400	
42507.8125	50.8	404	
42507.8229166667	50.8	400	
42507.8333333333	50.8	400	
42510.5520833333	50.8	404	
42516.6458333333	50.8	396	
42516.7083333333	50.8	404	
42520.5625	50.8	400	
42520.8645833333	50.8	408	
42520.8854166667	50.8	396	
42521.46875	50.8	396	
42394.6354166667	51.2	400	
42430.7604166667	51.2	408	
42432.7708333333	51.2	404	
42436.5208333333	51.2	404	
42436.53125	51.2	404	
42437.4895833333	51.2	396	
42443.875	51.2	340	
42446.8125	51.2	376	
42454.6770833333	51.2	416	
42458.53125	51.2	404	
42459.5520833333	51.2	404	
42459.8020833333	51.2	412	
42460.8541666667	51.2	368	
42460.8645833333	51.2	372	
42464.8229166667	51.2	412	
42465.5625	51.2	412	
42465.5729166667	51.2	412	
42467.3854166667	51.2	416	
42467.40625	51.2	412	
42467.4270833333	51.2	416	
42467.4375	51.2	412	
42468.4583333333	51.2	412	
42471.5729166667	51.2	408	
42474.7604166667	51.2	404	
42475.7604166667	51.2	404	
42486.4791666667	51.2	408	
42488.8020833333	51.2	400	
42489.9583333333	51.2	372	
42492.6875	51.2	400	
42494.7604166667	51.2	416	
42496.0833333333	51.2	376	
42496.2291666667	51.2	372	
42496.2395833333	51.2	372	
42496.34375	51.2	368	
42496.90625	51.2	412	
42499.4375	51.2	400	
42501.0104166667	51.2	376	
42501.03125	51.2	368	
42501.1354166667	51.2	368	
42501.1666666667	51.2	364	
42501.1770833333	51.2	364	
42501.1979166667	51.2	368	
42501.2708333333	51.2	364	
42501.2916666667	51.2	368	
42501.9166666667	51.2	416	
42502.4791666667	51.2	408	
42506.59375	51.2	404	
42507.8541666667	51.2	396	
42508.46875	51.2	396	
42514.6145833333	51.2	408	
42515.4479166667	51.2	392	
42411.7395833333	51.6	404	
42429.84375	51.6	424	
42432.65625	51.6	404	
42443.8645833333	51.6	368	
42446.7916666667	51.6	372	
42446.84375	51.6	368	
42446.8541666667	51.6	372	
42447.78125	51.6	372	
42447.8020833333	51.6	372	
42452.5625	51.6	396	
42454.6666666667	51.6	408	
42458.625	51.6	412	
42459.7916666667	51.6	420	
42466.7708333333	51.6	404	
42467.6875	51.6	400	
42468.46875	51.6	416	
42468.5729166667	51.6	412	
42468.625	51.6	416	
42468.6770833333	51.6	412	
42468.8020833333	51.6	416	
42478.5416666667	51.6	416	
42479.4583333333	51.6	404	
42482.8541666667	51.6	368	
42487.375	51.6	424	
42488.7291666667	51.6	404	
42489.4479166667	51.6	412	
42489.96875	51.6	368	
42492.6979166667	51.6	408	
42494.3854166667	51.6	424	
42499.8958333333	51.6	424	
42501.0208333333	51.6	368	
42501.0416666667	51.6	368	
42501.0520833333	51.6	368	
42501.1041666667	51.6	368	
42501.125	51.6	368	
42501.15625	51.6	368	
42501.1875	51.6	368	
42501.2083333333	51.6	372	
42501.2604166667	51.6	368	
42501.3020833333	51.6	368	
42502.5	51.6	408	
42502.9166666667	51.6	412	
42506.53125	51.6	408	
42506.6875	51.6	404	
42507.71875	51.6	404	
42507.7916666667	51.6	400	
42508.5	51.6	412	
42515.46875	51.6	408	
42520.5729166667	51.6	412	
42520.8541666667	51.6	412	
42521.4479166667	51.6	400	
42521.8645833333	51.6	404	
42394.7291666667	52	408	
42429.4791666667	52	412	
42429.53125	52	400	
42430.6041666667	52	400	
42432.7395833333	52	424	
42432.75	52	420	
42436.59375	52	408	
42436.625	52	408	
42444.5416666667	52	404	
42444.875	52	348	
42446.4270833333	52	416	
42446.8229166667	52	368	
42446.8645833333	52	368	
42447.4895833333	52	412	
42447.8125	52	368	
42447.8229166667	52	368	
42447.8333333333	52	372	
42447.84375	52	368	
42447.8541666667	52	372	
42447.8645833333	52	368	
42452.5729166667	52	420	
42459.5625	52	420	
42459.625	52	416	
42460.84375	52	372	
42464.5208333333	52	424	
42464.8125	52	420	
42465.75	52	408	
42465.84375	52	412	
42467.5208333333	52	412	
42468.4895833333	52	408	
42468.6354166667	52	408	
42474.5416666667	52	416	
42475.59375	52	408	
42478.6354166667	52	416	
42482.8333333333	52	364	
42482.8645833333	52	368	
42482.875	52	384	
42488.6041666667	52	412	
42488.71875	52	404	
42489.0520833333	52	420	
42489.9895833333	52	376	
42492.5625	52	412	
42499.6770833333	52	420	
42501	52	380	
42501.09375	52	368	
42502.3854166667	52	408	
42502.90625	52	424	
42510.8020833333	52	408	
42514.8541666667	52	412	
42515.8958333333	52	416	
42516.4166666667	52	412	
42520.5833333333	52	412	
42430.6770833333	52.4	408	
42430.6875	52.4	420	
42430.6979166667	52.4	412	
42430.71875	52.4	416	
42432.6145833333	52.4	412	
42436.6041666667	52.4	404	
42437.5	52.4	420	
42439.6458333333	52.4	420	
42444.8645833333	52.4	380	
42446.8333333333	52.4	368	
42446.875	52.4	356	
42447.5729166667	52.4	408	
42447.7916666667	52.4	372	
42451.6666666667	52.4	424	
42451.6770833333	52.4	420	
42451.7604166667	52.4	420	
42457.65625	52.4	416	
42457.6770833333	52.4	416	
42457.7708333333	52.4	412	
42458.6458333333	52.4	424	
42459.7291666667	52.4	420	
42465.6145833333	52.4	412	
42467.4166666667	52.4	412	
42467.5104166667	52.4	408	
42467.65625	52.4	424	
42468.5625	52.4	420	
42468.6458333333	52.4	416	
42468.7291666667	52.4	416	
42471.6354166667	52.4	412	
42471.8020833333	52.4	428	
42472.5104166667	52.4	420	
42481.53125	52.4	420	
42488.7708333333	52.4	416	
42488.8125	52.4	416	
42489.4791666667	52.4	424	
42499.4479166667	52.4	416	
42501.90625	52.4	428	
42506.6041666667	52.4	420	
42507.7708333333	52.4	404	
42509.8020833333	52.4	424	
42510.7916666667	52.4	420	
42514.78125	52.4	412	
42514.8645833333	52.4	420	
42515.7916666667	52.4	416	
42516.6145833333	52.4	412	
42516.6979166667	52.4	408	
42429.5416666667	52.8	408	
42432.46875	52.8	424	
42437.7604166667	52.8	420	
42443.8541666667	52.8	384	
42451.6875	52.8	424	
42451.6979166667	52.8	420	
42452.59375	52.8	416	
42461.5208333333	52.8	424	
42465.59375	52.8	412	
42466.78125	52.8	420	
42471.46875	52.8	420	
42475.7083333333	52.8	420	
42475.75	52.8	420	
42481.5625	52.8	428	
42482.84375	52.8	368	
42485.46875	52.8	412	
42487.6875	52.8	428	
42488.4791666667	52.8	416	
42488.8229166667	52.8	424	
42489.4583333333	52.8	412	
42489.4895833333	52.8	424	
42489.5	52.8	420	
42489.9791666667	52.8	376	
42499.6875	52.8	408	
42499.6979166667	52.8	428	
42501.3541666667	52.8	380	
42506.6979166667	52.8	412	
42508.8020833333	52.8	436	
42510.4895833333	52.8	412	
42510.5416666667	52.8	428	
42510.7083333333	52.8	424	
42514.8020833333	52.8	412	
42515.8854166667	52.8	428	
42520.59375	52.8	424	
42520.84375	52.8	424	
42521.5104166667	52.8	420	
42521.8541666667	52.8	424	
42437.71875	53.2	412	
42447.5	53.2	420	
42458.7604166667	53.2	420	
42460.8333333333	53.2	388	
42464.6145833333	53.2	432	
42464.8020833333	53.2	432	
42465.7291666667	53.2	424	
42465.8333333333	53.2	428	
42467.5833333333	53.2	432	
42467.59375	53.2	424	
42468.5520833333	53.2	428	
42468.7916666667	53.2	424	
42472.5208333333	53.2	424	
42472.7395833333	53.2	432	
42475.5625	53.2	416	
42478.6458333333	53.2	424	
42478.8125	53.2	424	
42479.8645833333	53.2	388	
42480.6458333333	53.2	416	
42482.8229166667	53.2	376	
42487.6354166667	53.2	428	
42489.9479166667	53.2	380	
42492.5729166667	53.2	420	
42499.8854166667	53.2	424	
42500.9791666667	53.2	396	
42500.9895833333	53.2	388	
42502.5104166667	53.2	420	
42503.3645833333	53.2	416	
42506.84375	53.2	428	
42507.78125	53.2	416	
42508.4895833333	53.2	428	
42510.6979166667	53.2	432	
42514.8333333333	53.2	416	
42514.84375	53.2	424	
42515.5104166667	53.2	420	
42515.8645833333	53.2	428	
42430.7291666667	53.6	432	
42432.7083333333	53.6	432	
42437.7395833333	53.6	428	
42451.71875	53.6	432	
42452.8125	53.6	436	
42458.75	53.6	432	
42459.6354166667	53.6	432	
42459.7395833333	53.6	428	
42464.53125	53.6	424	
42464.5416666667	53.6	432	
42464.6354166667	53.6	436	
42464.7395833333	53.6	416	
42465.8229166667	53.6	432	
42467.53125	53.6	432	
42468.5208333333	53.6	432	
42468.78125	53.6	432	
42471.4791666667	53.6	428	
42471.5833333333	53.6	424	
42471.7916666667	53.6	432	
42478.8020833333	53.6	428	
42479.875	53.6	384	
42480.8020833333	53.6	432	
42481.5416666667	53.6	428	
42485.875	53.6	404	
42489.0416666667	53.6	436	
42489.3645833333	53.6	428	
42489.5104166667	53.6	420	
42489.9375	53.6	396	
42492.6145833333	53.6	432	
42492.75	53.6	420	
42496.3333333333	53.6	388	
42496.8958333333	53.6	424	
42499.6666666667	53.6	428	
42501.8958333333	53.6	432	
42502.8958333333	53.6	436	
42506.7083333333	53.6	428	
42508.6145833333	53.6	432	
42510.5	53.6	428	
42514.7916666667	53.6	420	
42514.8229166667	53.6	432	
42515.8020833333	53.6	420	
42517.875	53.6	8	
42521.4375	53.6	424	
42430.7083333333	54	432	
42432.4791666667	54	432	
42432.6458333333	54	424	
42432.6770833333	54	432	
42445.4791666667	54	428	
42446.78125	54	392	
42458.6770833333	54	436	
42459.71875	54	428	
42460.4270833333	54	428	
42461.53125	54	428	
42464.625	54	428	
42467.84375	54	436	
42468.6875	54	428	
42478.7291666667	54	432	
42481.6770833333	54	428	
42485.4791666667	54	428	
42486.53125	54	424	
42489.46875	54	424	
42496.8854166667	54	432	
42499.4583333333	54	428	
42499.65625	54	432	
42500.96875	54	396	
42501.5729166667	54	436	
42506.5416666667	54	436	
42506.6354166667	54	432	
42510.6875	54	428	
42510.75	54	432	
42510.78125	54	428	
42514.8125	54	432	
42515.4791666667	54	424	
42520.625	54	424	
42520.8333333333	54	428	
42429.6041666667	54.4	436	
42429.6145833333	54.4	432	
42430.75	54.4	428	
42432.6666666667	54.4	428	
42436.6458333333	54.4	432	
42437.7291666667	54.4	436	
42443.6041666667	54.4	432	
42445.4895833333	54.4	440	
42460.8229166667	54.4	400	
42464.5520833333	54.4	436	
42464.5729166667	54.4	436	
42464.6041666667	54.4	440	
42467.6979166667	54.4	432	
42482.3541666667	54.4	400	
42485.4895833333	54.4	436	
42489.5520833333	54.4	436	
42492.59375	54.4	436	
42495.90625	54.4	408	
42501.3854166667	54.4	436	
42501.8854166667	54.4	448	
42502.8854166667	54.4	436	
42506.5520833333	54.4	432	
42508.53125	54.4	424	
42515.4895833333	54.4	424	
42515.8125	54.4	428	
42515.8541666667	54.4	432	
42516.3645833333	54.4	436	
42432.5104166667	54.8	440	
42432.5208333333	54.8	440	
42432.5416666667	54.8	436	
42432.7291666667	54.8	436	
42436.6354166667	54.8	428	
42437.6875	54.8	440	
42440.6666666667	54.8	432	
42443.6145833333	54.8	428	
42451.75	54.8	444	
42458.7083333333	54.8	444	
42459.6458333333	54.8	436	
42464.5	54.8	440	
42464.5625	54.8	444	
42465.8125	54.8	444	
42471.6458333333	54.8	436	
42475.6979166667	54.8	440	
42478.7395833333	54.8	432	
42479.46875	54.8	444	
42479.4791666667	54.8	432	
42479.8541666667	54.8	392	
42480.7916666667	54.8	436	
42481.9375	54.8	408	
42482.8125	54.8	396	
42485.5104166667	54.8	436	
42485.8645833333	54.8	400	
42488.8333333333	54.8	432	
42492.5833333333	54.8	444	
42500.3958333333	54.8	436	
42501.5833333333	54.8	432	
42501.7083333333	54.8	448	
42502.5416666667	54.8	432	
42508.6041666667	54.8	444	
42515.84375	54.8	436	
42521.4791666667	54.8	424	
42429.5833333333	55.2	432	
42432.53125	55.2	432	
42432.625	55.2	436	
42443.84375	55.2	416	
42447.7708333333	55.2	404	
42451.65625	55.2	440	
42451.7083333333	55.2	440	
42452.6041666667	55.2	436	
42459.75	55.2	440	
42459.78125	55.2	440	
42465.625	55.2	436	
42467.7291666667	55.2	444	
42468.6979166667	55.2	436	
42475.6666666667	55.2	436	
42478.7916666667	55.2	440	
42480.65625	55.2	428	
42481.6875	55.2	436	
42486.875	55.2	420	
42488.84375	55.2	436	
42489.5416666667	55.2	444	
42499.6458333333	55.2	444	
42499.8645833333	55.2	444	
42501.3958333333	55.2	444	
42501.5625	55.2	444	
42502.46875	55.2	436	
42503.6145833333	55.2	400	
42508.5416666667	55.2	444	
42510.5625	55.2	436	
42411.84375	55.6	24	
42429.5729166667	55.6	440	
42432.5520833333	55.6	436	
42432.71875	55.6	444	
42432.7604166667	55.6	448	
42437.6458333333	55.6	440	
42452.6354166667	55.6	440	
42458.6666666667	55.6	448	
42458.6875	55.6	436	
42459.7083333333	55.6	440	
42467.5416666667	55.6	444	
42467.7395833333	55.6	428	
42471.78125	55.6	440	
42475.6458333333	55.6	444	
42475.71875	55.6	432	
42479.4895833333	55.6	444	
42479.84375	55.6	400	
42485.8541666667	55.6	408	
42489.03125	55.6	452	
42494.75	55.6	444	
42499.6354166667	55.6	440	
42500.9583333333	55.6	416	
42501.3645833333	55.6	416	
42510.7708333333	55.6	456	
42515.5	55.6	436	
42515.8229166667	55.6	444	
42520.6041666667	55.6	436	
42520.8229166667	55.6	432	
42521.4583333333	55.6	432	
42521.84375	55.6	448	
42430.7395833333	56	448	
42432.6354166667	56	452	
42444.8541666667	56	412	
42445.5	56	444	
42445.625	56	448	
42452.6145833333	56	444	
42459.65625	56	452	
42467.6041666667	56	444	
42471.7708333333	56	452	
42475.6041666667	56	444	
42475.6770833333	56	432	
42475.7395833333	56	448	
42485.5208333333	56	444	
42486.5729166667	56	448	
42499.46875	56	448	
42499.625	56	440	
42501.6979166667	56	440	
42508.625	56	436	
42509.7916666667	56	456	
42432.4895833333	56.4	444	
42432.6875	56.4	444	
42437.75	56.4	452	
42443.59375	56.4	440	
42445.7708333333	56.4	460	
42451.7291666667	56.4	448	
42459.7708333333	56.4	456	
42460.8125	56.4	416	
42464.7916666667	56.4	456	
42465.71875	56.4	444	
42467.6458333333	56.4	452	
42468.7083333333	56.4	452	
42468.7708333333	56.4	452	
42478.6875	56.4	444	
42479.8333333333	56.4	412	
42480.78125	56.4	452	
42482.8020833333	56.4	408	
42488.5729166667	56.4	440	
42488.8541666667	56.4	448	
42489.5208333333	56.4	444	
42489.53125	56.4	456	
42489.5625	56.4	452	
42492.6041666667	56.4	448	
42499.4791666667	56.4	448	
42499.7083333333	56.4	440	
42506.71875	56.4	452	
42506.8333333333	56.4	456	
42508.7916666667	56.4	452	
42510.6145833333	56.4	456	
42510.71875	56.4	444	
42515.8333333333	56.4	440	
42520.6354166667	56.4	444	
42521.5	56.4	448	
42432.5	56.8	456	
42437.6354166667	56.8	456	
42452.625	56.8	452	
42467.8333333333	56.8	456	
42468.5416666667	56.8	456	
42471.7395833333	56.8	456	
42479.5	56.8	456	
42481.5520833333	56.8	448	
42481.6979166667	56.8	444	
42482.3854166667	56.8	452	
42486.6145833333	56.8	456	
42487.65625	56.8	456	
42500.5729166667	56.8	456	
42501.5104166667	56.8	452	
42501.8645833333	56.8	452	
42508.5729166667	56.8	456	
42510.5729166667	56.8	452	
42520.8125	56.8	448	
42521.5208333333	56.8	448	
42521.5729166667	56.8	460	
42443.625	57.2	452	
42444.59375	57.2	452	
42446.5520833333	57.2	448	
42451.7395833333	57.2	456	
42458.6979166667	57.2	460	
42458.7291666667	57.2	456	
42458.7395833333	57.2	464	
42467.5729166667	57.2	460	
42467.71875	57.2	460	
42468.71875	57.2	456	
